participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
PB:	yeah it takes so much force to just get it on draw draw the lines like you was doing earlier	['yeah', 'it', 'takes', 'so', 'much', 'force', 'to', 'just', 'get', 'it', 'on', 'draw', 'draw', 'the', 'lines', 'like', 'you', 'was', 'doing', 'earlier']	['yeah', 'it', 'take', 'so', 'much', 'force', 'to', 'just', 'get', 'it', 'on', 'draw', 'draw', 'the', 'line', 'like', 'you', 'be', 'do', 'early']	[('yeah', 'NN'), ('it', 'PRP'), ('takes', 'VBZ'), ('so', 'RB'), ('much', 'JJ'), ('force', 'NN'), ('to', 'TO'), ('just', 'RB'), ('get', 'VB'), ('it', 'PRP'), ('on', 'IN'), ('draw', 'JJ'), ('draw', 'VB'), ('the', 'DT'), ('lines', 'NNS'), ('like', 'IN'), ('you', 'PRP'), ('was', 'VBD'), ('doing', 'VBG'), ('earlier', 'JJR')]	[('yeah', 'NN'), ('it', 'PRP'), ('take', 'VB'), ('so', 'RB'), ('much', 'JJ'), ('force', 'NN'), ('to', 'TO'), ('just', 'RB'), ('get', 'VB'), ('it', 'PRP'), ('on', 'IN'), ('draw', 'JJ'), ('draw', 'VB'), ('the', 'DT'), ('line', 'NN'), ('like', 'IN'), ('you', 'PRP'), ('be', 'VB'), ('do', 'VBP'), ('early', 'JJ')]	[('yeah', 'VB'), ('it', 'PRP'), ('takes', 'VBZ'), ('so', 'RB'), ('much', 'JJ'), ('force', 'NN'), ('to', 'TO'), ('just', 'RB'), ('get', 'VB'), ('it', 'PRP'), ('on', 'IN'), ('draw', 'NN'), ('draw', 'VBP'), ('the', 'DT'), ('lines', 'NNS'), ('like', 'IN'), ('you', 'PRP'), ('was', 'VBD'), ('doing', 'VBG'), ('earlier', 'JJR')]	[('yeah', 'VB'), ('it', 'PRP'), ('take', 'VB'), ('so', 'RB'), ('much', 'JJ'), ('force', 'NN'), ('to', 'TO'), ('just', 'RB'), ('get', 'VB'), ('it', 'PRP'), ('on', 'IN'), ('draw', 'NN'), ('draw', 'VBP'), ('the', 'DT'), ('line', 'NN'), ('like', 'IN'), ('you', 'PRP'), ('be', 'VB'), ('do', 'VBP'), ('early', 'RB')]	ASU-T46_ExpBlock2-DolphinShow.txt
PC:	 let's see okay i f i feel i could draw something down here need something here to hold it though and just hold it in place like okay	['let', 'us', 'see', 'okay', 'i', 'f', 'i', 'feel', 'i', 'could', 'draw', 'something', 'down', 'here', 'need', 'something', 'here', 'to', 'hold', 'it', 'though', 'and', 'just', 'hold', 'it', 'in', 'place', 'like', 'okay']	['let', 'u', 'see', 'okay', 'i', 'f', 'i', 'feel', 'i', 'could', 'draw', 'something', 'down', 'here', 'need', 'something', 'here', 'to', 'hold', 'it', 'though', 'and', 'just', 'hold', 'it', 'in', 'place', 'like', 'okay']	[('let', 'VB'), ('us', 'PRP'), ('see', 'VB'), ('okay', 'JJ'), ('i', 'JJ'), ('f', 'VBP'), ('i', 'JJ'), ('feel', 'VBP'), ('i', 'NNS'), ('could', 'MD'), ('draw', 'VB'), ('something', 'NN'), ('down', 'RP'), ('here', 'RB'), ('need', 'VB'), ('something', 'NN'), ('here', 'RB'), ('to', 'TO'), ('hold', 'VB'), ('it', 'PRP'), ('though', 'IN'), ('and', 'CC'), ('just', 'RB'), ('hold', 'VB'), ('it', 'PRP'), ('in', 'IN'), ('place', 'NN'), ('like', 'IN'), ('okay', 'NN')]	[('let', 'VB'), ('u', 'JJ'), ('see', 'VB'), ('okay', 'JJ'), ('i', 'JJ'), ('f', 'VBP'), ('i', 'JJ'), ('feel', 'VBP'), ('i', 'NNS'), ('could', 'MD'), ('draw', 'VB'), ('something', 'NN'), ('down', 'RP'), ('here', 'RB'), ('need', 'VB'), ('something', 'NN'), ('here', 'RB'), ('to', 'TO'), ('hold', 'VB'), ('it', 'PRP'), ('though', 'IN'), ('and', 'CC'), ('just', 'RB'), ('hold', 'VB'), ('it', 'PRP'), ('in', 'IN'), ('place', 'NN'), ('like', 'IN'), ('okay', 'NN')]	[('let', 'VB'), ('us', 'PRP'), ('see', 'VB'), ('okay', 'JJ'), ('i', 'FW'), ('f', 'FW'), ('i', 'FW'), ('feel', 'VBP'), ('i', 'FW'), ('could', 'MD'), ('draw', 'VB'), ('something', 'NN'), ('down', 'RB'), ('here', 'RB'), ('need', 'VB'), ('something', 'NN'), ('here', 'RB'), ('to', 'TO'), ('hold', 'VB'), ('it', 'PRP'), ('though', 'IN'), ('and', 'CC'), ('just', 'RB'), ('hold', 'VB'), ('it', 'PRP'), ('in', 'IN'), ('place', 'NN'), ('like', 'IN'), ('okay', 'JJ')]	[('let', 'VB'), ('u', 'NN'), ('see', 'VB'), ('okay', 'JJ'), ('i', 'FW'), ('f', 'FW'), ('i', 'FW'), ('feel', 'VBP'), ('i', 'FW'), ('could', 'MD'), ('draw', 'VB'), ('something', 'NN'), ('down', 'RB'), ('here', 'RB'), ('need', 'VB'), ('something', 'NN'), ('here', 'RB'), ('to', 'TO'), ('hold', 'VB'), ('it', 'PRP'), ('though', 'IN'), ('and', 'CC'), ('just', 'RB'), ('hold', 'VB'), ('it', 'PRP'), ('in', 'IN'), ('place', 'NN'), ('like', 'IN'), ('okay', 'JJ')]	ASU-T46_ExpBlock2-DolphinShow.txt
PB:	there you go	['there', 'you', 'go']	['there', 'you', 'go']	[('there', 'RB'), ('you', 'PRP'), ('go', 'VBP')]	[('there', 'RB'), ('you', 'PRP'), ('go', 'VBP')]	[('there', 'RB'), ('you', 'PRP'), ('go', 'VBP')]	[('there', 'RB'), ('you', 'PRP'), ('go', 'VBP')]	ASU-T46_ExpBlock2-DolphinShow.txt
PC:	  really okay   that's great just just please just stop my god	['really', 'okay', 'that', 'is', 'great', 'just', 'just', 'please', 'just', 'stop', 'my', 'god']	['really', 'okay', 'that', 'be', 'great', 'just', 'just', 'please', 'just', 'stop', 'my', 'god']	[('really', 'RB'), ('okay', 'MD'), ('that', 'DT'), ('is', 'VBZ'), ('great', 'JJ'), ('just', 'RB'), ('just', 'RB'), ('please', 'VB'), ('just', 'RB'), ('stop', 'VB'), ('my', 'PRP$'), ('god', 'NN')]	[('really', 'RB'), ('okay', 'VBZ'), ('that', 'IN'), ('be', 'VB'), ('great', 'JJ'), ('just', 'RB'), ('just', 'RB'), ('please', 'VB'), ('just', 'RB'), ('stop', 'VB'), ('my', 'PRP$'), ('god', 'NN')]	[('really', 'RB'), ('okay', 'JJ'), ('that', 'IN'), ('is', 'VBZ'), ('great', 'JJ'), ('just', 'RB'), ('just', 'RB'), ('please', 'VB'), ('just', 'RB'), ('stop', 'VB'), ('my', 'PRP$'), ('god', 'NN')]	[('really', 'RB'), ('okay', 'JJ'), ('that', 'IN'), ('be', 'VB'), ('great', 'JJ'), ('just', 'RB'), ('just', 'RB'), ('please', 'VB'), ('just', 'RB'), ('stop', 'VB'), ('my', 'PRP$'), ('god', 'NN')]	ASU-T46_ExpBlock2-DolphinShow.txt
PB:	what are you trying to draw	['what', 'are', 'you', 'trying', 'to', 'draw']	['what', 'be', 'you', 'try', 'to', 'draw']	[('what', 'WP'), ('are', 'VBP'), ('you', 'PRP'), ('trying', 'VBG'), ('to', 'TO'), ('draw', 'VB')]	[('what', 'WP'), ('be', 'VB'), ('you', 'PRP'), ('try', 'VB'), ('to', 'TO'), ('draw', 'VB')]	[('what', 'WP'), ('are', 'VBP'), ('you', 'PRP'), ('trying', 'VBG'), ('to', 'TO'), ('draw', 'VB')]	[('what', 'WDT'), ('be', 'VB'), ('you', 'PRP'), ('try', 'VB'), ('to', 'TO'), ('draw', 'VB')]	ASU-T46_ExpBlock2-DolphinShow.txt
PC:	i don't know just like something down here maybe like a balance okay there here let me set one of these down i guess that does not look like a balance but	['i', 'do', 'not', 'know', 'just', 'like', 'something', 'down', 'here', 'maybe', 'like', 'a', 'balance', 'okay', 'there', 'here', 'let', 'me', 'set', 'one', 'of', 'these', 'down', 'i', 'guess', 'that', 'does', 'not', 'look', 'like', 'a', 'balance', 'but']	['i', 'do', 'not', 'know', 'just', 'like', 'something', 'down', 'here', 'maybe', 'like', 'a', 'balance', 'okay', 'there', 'here', 'let', 'me', 'set', 'one', 'of', 'these', 'down', 'i', 'guess', 'that', 'do', 'not', 'look', 'like', 'a', 'balance', 'but']	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('just', 'RB'), ('like', 'IN'), ('something', 'NN'), ('down', 'RB'), ('here', 'RB'), ('maybe', 'RB'), ('like', 'IN'), ('a', 'DT'), ('balance', 'NN'), ('okay', 'NN'), ('there', 'RB'), ('here', 'RB'), ('let', 'VB'), ('me', 'PRP'), ('set', 'VB'), ('one', 'CD'), ('of', 'IN'), ('these', 'DT'), ('down', 'IN'), ('i', 'NN'), ('guess', 'NN'), ('that', 'WDT'), ('does', 'VBZ'), ('not', 'RB'), ('look', 'VB'), ('like', 'IN'), ('a', 'DT'), ('balance', 'NN'), ('but', 'CC')]	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('just', 'RB'), ('like', 'IN'), ('something', 'NN'), ('down', 'RB'), ('here', 'RB'), ('maybe', 'RB'), ('like', 'IN'), ('a', 'DT'), ('balance', 'NN'), ('okay', 'NN'), ('there', 'RB'), ('here', 'RB'), ('let', 'VB'), ('me', 'PRP'), ('set', 'VB'), ('one', 'CD'), ('of', 'IN'), ('these', 'DT'), ('down', 'IN'), ('i', 'NN'), ('guess', 'NN'), ('that', 'WDT'), ('do', 'VBP'), ('not', 'RB'), ('look', 'VB'), ('like', 'IN'), ('a', 'DT'), ('balance', 'NN'), ('but', 'CC')]	[('i', 'LS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('just', 'RB'), ('like', 'IN'), ('something', 'NN'), ('down', 'RB'), ('here', 'RB'), ('maybe', 'RB'), ('like', 'IN'), ('a', 'DT'), ('balance', 'NN'), ('okay', 'JJ'), ('there', 'EX'), ('here', 'RB'), ('let', 'VB'), ('me', 'PRP'), ('set', 'VB'), ('one', 'CD'), ('of', 'IN'), ('these', 'DT'), ('down', 'IN'), ('i', 'FW'), ('guess', 'NN'), ('that', 'WDT'), ('does', 'VBZ'), ('not', 'RB'), ('look', 'VB'), ('like', 'IN'), ('a', 'DT'), ('balance', 'NN'), ('but', 'CC')]	[('i', 'LS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('just', 'RB'), ('like', 'IN'), ('something', 'NN'), ('down', 'RB'), ('here', 'RB'), ('maybe', 'RB'), ('like', 'IN'), ('a', 'DT'), ('balance', 'NN'), ('okay', 'JJ'), ('there', 'EX'), ('here', 'RB'), ('let', 'VB'), ('me', 'PRP'), ('set', 'VB'), ('one', 'CD'), ('of', 'IN'), ('these', 'DT'), ('down', 'IN'), ('i', 'FW'), ('guess', 'NN'), ('that', 'WDT'), ('do', 'VBP'), ('not', 'RB'), ('look', 'VB'), ('like', 'IN'), ('a', 'DT'), ('balance', 'NN'), ('but', 'CC')]	ASU-T46_ExpBlock2-DolphinShow.txt
PB:	no it does not  	['no', 'it', 'does', 'not']	['no', 'it', 'do', 'not']	[('no', 'DT'), ('it', 'PRP'), ('does', 'VBZ'), ('not', 'RB')]	[('no', 'DT'), ('it', 'PRP'), ('do', 'VBZ'), ('not', 'RB')]	[('no', 'DT'), ('it', 'PRP'), ('does', 'VBZ'), ('not', 'RB')]	[('no', 'DT'), ('it', 'PRP'), ('do', 'VBP'), ('not', 'RB')]	ASU-T46_ExpBlock2-DolphinShow.txt
PC:	okay i don't know if this will work no 'cause 	['okay', 'i', 'do', 'not', 'know', 'if', 'this', 'will', 'work', 'no', 'because']	['okay', 'i', 'do', 'not', 'know', 'if', 'this', 'will', 'work', 'no', 'because']	[('okay', 'NN'), ('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('if', 'IN'), ('this', 'DT'), ('will', 'MD'), ('work', 'VB'), ('no', 'DT'), ('because', 'IN')]	[('okay', 'NN'), ('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('if', 'IN'), ('this', 'DT'), ('will', 'MD'), ('work', 'VB'), ('no', 'DT'), ('because', 'IN')]	[('okay', 'JJ'), ('i', 'FW'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('if', 'IN'), ('this', 'DT'), ('will', 'MD'), ('work', 'VB'), ('no', 'DT'), ('because', 'IN')]	[('okay', 'JJ'), ('i', 'FW'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('if', 'IN'), ('this', 'DT'), ('will', 'MD'), ('work', 'VB'), ('no', 'DT'), ('because', 'IN')]	ASU-T46_ExpBlock2-DolphinShow.txt
PB:	well now it stopped it	['well', 'now', 'it', 'stopped', 'it']	['well', 'now', 'it', 'stop', 'it']	[('well', 'RB'), ('now', 'RB'), ('it', 'PRP'), ('stopped', 'VBD'), ('it', 'PRP')]	[('well', 'RB'), ('now', 'RB'), ('it', 'PRP'), ('stop', 'VB'), ('it', 'PRP')]	[('well', 'RB'), ('now', 'RB'), ('it', 'PRP'), ('stopped', 'VBD'), ('it', 'PRP')]	[('well', 'RB'), ('now', 'RB'), ('it', 'PRP'), ('stop', 'VB'), ('it', 'PRP')]	ASU-T46_ExpBlock2-DolphinShow.txt
PC:	 my god okay well	['my', 'god', 'okay', 'well']	['my', 'god', 'okay', 'well']	[('my', 'PRP$'), ('god', 'NN'), ('okay', 'RB'), ('well', 'RB')]	[('my', 'PRP$'), ('god', 'NN'), ('okay', 'RB'), ('well', 'RB')]	[('my', 'PRP$'), ('god', 'NN'), ('okay', 'JJ'), ('well', 'RB')]	[('my', 'PRP$'), ('god', 'NN'), ('okay', 'JJ'), ('well', 'RB')]	ASU-T46_ExpBlock2-DolphinShow.txt
