participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
PB:	 i think control click is to move it left	['i', 'think', 'control', 'click', 'is', 'to', 'move', 'it', 'left']	['i', 'think', 'control', 'click', 'be', 'to', 'move', 'it', 'leave']	[('i', 'JJ'), ('think', 'VBP'), ('control', 'NN'), ('click', 'NN'), ('is', 'VBZ'), ('to', 'TO'), ('move', 'VB'), ('it', 'PRP'), ('left', 'VBD')]	[('i', 'JJ'), ('think', 'VBP'), ('control', 'NN'), ('click', 'NN'), ('be', 'VB'), ('to', 'TO'), ('move', 'VB'), ('it', 'PRP'), ('leave', 'VB')]	[('i', 'LS'), ('think', 'VB'), ('control', 'NN'), ('click', 'NN'), ('is', 'VBZ'), ('to', 'TO'), ('move', 'VB'), ('it', 'PRP'), ('left', 'VBD')]	[('i', 'LS'), ('think', 'VB'), ('control', 'NN'), ('click', 'VBP'), ('be', 'VB'), ('to', 'TO'), ('move', 'VB'), ('it', 'PRP'), ('leave', 'VB')]	ASU-T77-ExpBlock2-TrunkSlide.txt
PA:	 is it yeah	['is', 'it', 'yeah']	['be', 'it', 'yeah']	[('is', 'VBZ'), ('it', 'PRP'), ('yeah', 'PRP')]	[('be', 'VB'), ('it', 'PRP'), ('yeah', 'PRP')]	[('is', 'VBZ'), ('it', 'PRP'), ('yeah', 'JJ')]	[('be', 'VB'), ('it', 'PRP'), ('yeah', 'JJ')]	ASU-T77-ExpBlock2-TrunkSlide.txt
PB:	i think so	['i', 'think', 'so']	['i', 'think', 'so']	[('i', 'NN'), ('think', 'VBP'), ('so', 'RB')]	[('i', 'NN'), ('think', 'VBP'), ('so', 'RB')]	[('i', 'LS'), ('think', 'VB'), ('so', 'RB')]	[('i', 'LS'), ('think', 'VB'), ('so', 'RB')]	ASU-T77-ExpBlock2-TrunkSlide.txt
PC:	i want to remake this thing here undo undo	['i', 'want', 'to', 'make', 'this', 'thing', 'here', 'undo', 'undo']	['i', 'want', 'to', 'make', 'this', 'thing', 'here', 'undo', 'undo']	[('i', 'NN'), ('want', 'VBP'), ('to', 'TO'), ('make', 'VB'), ('this', 'DT'), ('thing', 'NN'), ('here', 'RB'), ('undo', 'JJ'), ('undo', 'NN')]	[('i', 'NN'), ('want', 'VBP'), ('to', 'TO'), ('make', 'VB'), ('this', 'DT'), ('thing', 'NN'), ('here', 'RB'), ('undo', 'JJ'), ('undo', 'NN')]	[('i', 'LS'), ('want', 'VBP'), ('to', 'TO'), ('make', 'VB'), ('this', 'DT'), ('thing', 'NN'), ('here', 'RB'), ('undo', 'VB'), ('undo', 'VB')]	[('i', 'LS'), ('want', 'VBP'), ('to', 'TO'), ('make', 'VB'), ('this', 'DT'), ('thing', 'NN'), ('here', 'RB'), ('undo', 'VB'), ('undo', 'VB')]	ASU-T77-ExpBlock2-TrunkSlide.txt
PA:	you know what you could do you could build a thing on top of the elephant like a stick coming out of its head and then build like a little golf club to kick the ball	['you', 'know', 'what', 'you', 'could', 'do', 'you', 'could', 'build', 'a', 'thing', 'on', 'top', 'of', 'the', 'elephant', 'like', 'a', 'stick', 'coming', 'out', 'of', 'its', 'head', 'and', 'then', 'build', 'like', 'a', 'little', 'golf', 'club', 'to', 'kick', 'the', 'ball']	['you', 'know', 'what', 'you', 'could', 'do', 'you', 'could', 'build', 'a', 'thing', 'on', 'top', 'of', 'the', 'elephant', 'like', 'a', 'stick', 'come', 'out', 'of', 'it', 'head', 'and', 'then', 'build', 'like', 'a', 'little', 'golf', 'club', 'to', 'kick', 'the', 'ball']	[('you', 'PRP'), ('know', 'VBP'), ('what', 'WP'), ('you', 'PRP'), ('could', 'MD'), ('do', 'VB'), ('you', 'PRP'), ('could', 'MD'), ('build', 'VB'), ('a', 'DT'), ('thing', 'NN'), ('on', 'IN'), ('top', 'NN'), ('of', 'IN'), ('the', 'DT'), ('elephant', 'NN'), ('like', 'IN'), ('a', 'DT'), ('stick', 'NN'), ('coming', 'VBG'), ('out', 'IN'), ('of', 'IN'), ('its', 'PRP$'), ('head', 'NN'), ('and', 'CC'), ('then', 'RB'), ('build', 'VB'), ('like', 'IN'), ('a', 'DT'), ('little', 'JJ'), ('golf', 'NN'), ('club', 'NN'), ('to', 'TO'), ('kick', 'VB'), ('the', 'DT'), ('ball', 'NN')]	[('you', 'PRP'), ('know', 'VBP'), ('what', 'WP'), ('you', 'PRP'), ('could', 'MD'), ('do', 'VB'), ('you', 'PRP'), ('could', 'MD'), ('build', 'VB'), ('a', 'DT'), ('thing', 'NN'), ('on', 'IN'), ('top', 'NN'), ('of', 'IN'), ('the', 'DT'), ('elephant', 'NN'), ('like', 'IN'), ('a', 'DT'), ('stick', 'JJ'), ('come', 'VBN'), ('out', 'IN'), ('of', 'IN'), ('it', 'PRP'), ('head', 'NN'), ('and', 'CC'), ('then', 'RB'), ('build', 'VB'), ('like', 'IN'), ('a', 'DT'), ('little', 'JJ'), ('golf', 'NN'), ('club', 'NN'), ('to', 'TO'), ('kick', 'VB'), ('the', 'DT'), ('ball', 'NN')]	[('you', 'PRP'), ('know', 'VBP'), ('what', 'WP'), ('you', 'PRP'), ('could', 'MD'), ('do', 'VB'), ('you', 'PRP'), ('could', 'MD'), ('build', 'VB'), ('a', 'DT'), ('thing', 'NN'), ('on', 'IN'), ('top', 'NN'), ('of', 'IN'), ('the', 'DT'), ('elephant', 'NN'), ('like', 'IN'), ('a', 'DT'), ('stick', 'NN'), ('coming', 'VBG'), ('out', 'IN'), ('of', 'IN'), ('its', 'PRP$'), ('head', 'NN'), ('and', 'CC'), ('then', 'RB'), ('build', 'VB'), ('like', 'IN'), ('a', 'DT'), ('little', 'JJ'), ('golf', 'NN'), ('club', 'NN'), ('to', 'TO'), ('kick', 'VB'), ('the', 'DT'), ('ball', 'NN')]	[('you', 'PRP'), ('know', 'VBP'), ('what', 'WP'), ('you', 'PRP'), ('could', 'MD'), ('do', 'VB'), ('you', 'PRP'), ('could', 'MD'), ('build', 'VB'), ('a', 'DT'), ('thing', 'NN'), ('on', 'IN'), ('top', 'NN'), ('of', 'IN'), ('the', 'DT'), ('elephant', 'NN'), ('like', 'IN'), ('a', 'DT'), ('stick', 'NN'), ('come', 'VBN'), ('out', 'IN'), ('of', 'IN'), ('it', 'PRP'), ('head', 'NN'), ('and', 'CC'), ('then', 'RB'), ('build', 'VB'), ('like', 'IN'), ('a', 'DT'), ('little', 'JJ'), ('golf', 'NN'), ('club', 'NN'), ('to', 'TO'), ('kick', 'VB'), ('the', 'DT'), ('ball', 'NN')]	ASU-T77-ExpBlock2-TrunkSlide.txt
PC:	that would make sense	['that', 'would', 'make', 'sense']	['that', 'would', 'make', 'sense']	[('that', 'DT'), ('would', 'MD'), ('make', 'VB'), ('sense', 'NN')]	[('that', 'DT'), ('would', 'MD'), ('make', 'VB'), ('sense', 'NN')]	[('that', 'WDT'), ('would', 'MD'), ('make', 'VB'), ('sense', 'NN')]	[('that', 'WDT'), ('would', 'MD'), ('make', 'VB'), ('sense', 'NN')]	ASU-T77-ExpBlock2-TrunkSlide.txt
PA:	you know what i mean	['you', 'know', 'what', 'i', 'mean']	['you', 'know', 'what', 'i', 'mean']	[('you', 'PRP'), ('know', 'VBP'), ('what', 'WP'), ('i', 'JJ'), ('mean', 'VBP')]	[('you', 'PRP'), ('know', 'VBP'), ('what', 'WP'), ('i', 'JJ'), ('mean', 'VBP')]	[('you', 'PRP'), ('know', 'VBP'), ('what', 'WP'), ('i', 'FW'), ('mean', 'VB')]	[('you', 'PRP'), ('know', 'VBP'), ('what', 'WP'), ('i', 'FW'), ('mean', 'VB')]	ASU-T77-ExpBlock2-TrunkSlide.txt
PC:	like this	['like', 'this']	['like', 'this']	[('like', 'IN'), ('this', 'DT')]	[('like', 'IN'), ('this', 'DT')]	[('like', 'IN'), ('this', 'DT')]	[('like', 'IN'), ('this', 'DT')]	ASU-T77-ExpBlock2-TrunkSlide.txt
PA:	so there's like a stick like here like  okay wait so here's the elephant's head if you build like a stick   coming out and then something here and then a little like  to like kick the ball you know what i mean	"['so', 'there', 'is', 'like', 'a', 'stick', 'like', 'here', 'like', 'okay', 'wait', 'so', 'here', ""'s"", 'the', 'elephant', ""'s"", 'head', 'if', 'you', 'build', 'like', 'a', 'stick', 'coming', 'out', 'and', 'then', 'something', 'here', 'and', 'then', 'a', 'little', 'like', 'to', 'like', 'kick', 'the', 'ball', 'you', 'know', 'what', 'i', 'mean']"	"['so', 'there', 'be', 'like', 'a', 'stick', 'like', 'here', 'like', 'okay', 'wait', 'so', 'here', ""'s"", 'the', 'elephant', ""'s"", 'head', 'if', 'you', 'build', 'like', 'a', 'stick', 'come', 'out', 'and', 'then', 'something', 'here', 'and', 'then', 'a', 'little', 'like', 'to', 'like', 'kick', 'the', 'ball', 'you', 'know', 'what', 'i', 'mean']"	"[('so', 'RB'), ('there', 'EX'), ('is', 'VBZ'), ('like', 'IN'), ('a', 'DT'), ('stick', 'NN'), ('like', 'IN'), ('here', 'RB'), ('like', 'IN'), ('okay', 'JJ'), ('wait', 'NN'), ('so', 'RB'), ('here', 'RB'), (""'s"", 'VBZ'), ('the', 'DT'), ('elephant', 'NN'), (""'s"", 'POS'), ('head', 'NN'), ('if', 'IN'), ('you', 'PRP'), ('build', 'VBP'), ('like', 'IN'), ('a', 'DT'), ('stick', 'NN'), ('coming', 'VBG'), ('out', 'RB'), ('and', 'CC'), ('then', 'RB'), ('something', 'NN'), ('here', 'RB'), ('and', 'CC'), ('then', 'RB'), ('a', 'DT'), ('little', 'JJ'), ('like', 'IN'), ('to', 'TO'), ('like', 'VB'), ('kick', 'VB'), ('the', 'DT'), ('ball', 'NN'), ('you', 'PRP'), ('know', 'VBP'), ('what', 'WP'), ('i', 'JJ'), ('mean', 'VBP')]"	"[('so', 'RB'), ('there', 'RB'), ('be', 'VB'), ('like', 'IN'), ('a', 'DT'), ('stick', 'NN'), ('like', 'IN'), ('here', 'RB'), ('like', 'IN'), ('okay', 'JJ'), ('wait', 'NN'), ('so', 'RB'), ('here', 'RB'), (""'s"", 'VBZ'), ('the', 'DT'), ('elephant', 'NN'), (""'s"", 'POS'), ('head', 'NN'), ('if', 'IN'), ('you', 'PRP'), ('build', 'VBP'), ('like', 'IN'), ('a', 'DT'), ('stick', 'JJ'), ('come', 'VBN'), ('out', 'RP'), ('and', 'CC'), ('then', 'RB'), ('something', 'NN'), ('here', 'RB'), ('and', 'CC'), ('then', 'RB'), ('a', 'DT'), ('little', 'JJ'), ('like', 'IN'), ('to', 'TO'), ('like', 'VB'), ('kick', 'VB'), ('the', 'DT'), ('ball', 'NN'), ('you', 'PRP'), ('know', 'VBP'), ('what', 'WP'), ('i', 'JJ'), ('mean', 'VBP')]"	"[('so', 'RB'), ('there', 'EX'), ('is', 'VBZ'), ('like', 'IN'), ('a', 'DT'), ('stick', 'NN'), ('like', 'IN'), ('here', 'RB'), ('like', 'IN'), ('okay', 'JJ'), ('wait', 'NN'), ('so', 'RB'), ('here', 'RB'), (""'s"", 'VBZ'), ('the', 'DT'), ('elephant', 'NN'), (""'s"", 'POS'), ('head', 'NN'), ('if', 'IN'), ('you', 'PRP'), ('build', 'VBP'), ('like', 'IN'), ('a', 'DT'), ('stick', 'NN'), ('coming', 'VBG'), ('out', 'RP'), ('and', 'CC'), ('then', 'RB'), ('something', 'NN'), ('here', 'RB'), ('and', 'CC'), ('then', 'RB'), ('a', 'DT'), ('little', 'JJ'), ('like', 'IN'), ('to', 'TO'), ('like', 'VB'), ('kick', 'NN'), ('the', 'DT'), ('ball', 'NN'), ('you', 'PRP'), ('know', 'VBP'), ('what', 'WP'), ('i', 'FW'), ('mean', 'VB')]"	"[('so', 'RB'), ('there', 'RB'), ('be', 'VB'), ('like', 'IN'), ('a', 'DT'), ('stick', 'NN'), ('like', 'IN'), ('here', 'RB'), ('like', 'IN'), ('okay', 'JJ'), ('wait', 'NN'), ('so', 'RB'), ('here', 'RB'), (""'s"", 'VBZ'), ('the', 'DT'), ('elephant', 'NN'), (""'s"", 'POS'), ('head', 'NN'), ('if', 'IN'), ('you', 'PRP'), ('build', 'VBP'), ('like', 'IN'), ('a', 'DT'), ('stick', 'NN'), ('come', 'VBN'), ('out', 'RP'), ('and', 'CC'), ('then', 'RB'), ('something', 'NN'), ('here', 'RB'), ('and', 'CC'), ('then', 'RB'), ('a', 'DT'), ('little', 'JJ'), ('like', 'IN'), ('to', 'TO'), ('like', 'VB'), ('kick', 'NN'), ('the', 'DT'), ('ball', 'NN'), ('you', 'PRP'), ('know', 'VBP'), ('what', 'WP'), ('i', 'FW'), ('mean', 'VB')]"	ASU-T77-ExpBlock2-TrunkSlide.txt
PC:	i'm gonna try to do it   i think i'll be able to do it from here	['i', 'am', 'on', 'na', 'try', 'to', 'do', 'it', 'i', 'think', 'i', 'will', 'be', 'able', 'to', 'do', 'it', 'from', 'here']	['i', 'be', 'on', 'na', 'try', 'to', 'do', 'it', 'i', 'think', 'i', 'will', 'be', 'able', 'to', 'do', 'it', 'from', 'here']	[('i', 'NN'), ('am', 'VBP'), ('on', 'IN'), ('na', 'NNS'), ('try', 'VBP'), ('to', 'TO'), ('do', 'VB'), ('it', 'PRP'), ('i', 'VB'), ('think', 'VBP'), ('i', 'NN'), ('will', 'MD'), ('be', 'VB'), ('able', 'JJ'), ('to', 'TO'), ('do', 'VB'), ('it', 'PRP'), ('from', 'IN'), ('here', 'RB')]	[('i', 'RB'), ('be', 'VB'), ('on', 'IN'), ('na', 'JJ'), ('try', 'NN'), ('to', 'TO'), ('do', 'VB'), ('it', 'PRP'), ('i', 'VB'), ('think', 'VBP'), ('i', 'NN'), ('will', 'MD'), ('be', 'VB'), ('able', 'JJ'), ('to', 'TO'), ('do', 'VB'), ('it', 'PRP'), ('from', 'IN'), ('here', 'RB')]	[('i', 'LS'), ('am', 'VBP'), ('on', 'IN'), ('na', 'TO'), ('try', 'VB'), ('to', 'TO'), ('do', 'VB'), ('it', 'PRP'), ('i', 'FW'), ('think', 'VBP'), ('i', 'FW'), ('will', 'MD'), ('be', 'VB'), ('able', 'JJ'), ('to', 'TO'), ('do', 'VB'), ('it', 'PRP'), ('from', 'IN'), ('here', 'RB')]	[('i', 'LS'), ('be', 'VB'), ('on', 'IN'), ('na', 'TO'), ('try', 'VB'), ('to', 'TO'), ('do', 'VB'), ('it', 'PRP'), ('i', 'FW'), ('think', 'VBP'), ('i', 'FW'), ('will', 'MD'), ('be', 'VB'), ('able', 'JJ'), ('to', 'TO'), ('do', 'VB'), ('it', 'PRP'), ('from', 'IN'), ('here', 'RB')]	ASU-T77-ExpBlock2-TrunkSlide.txt
PA:	yeah perfect or go up	['yeah', 'perfect', 'or', 'go', 'up']	['yeah', 'perfect', 'or', 'go', 'up']	[('yeah', 'NN'), ('perfect', 'NN'), ('or', 'CC'), ('go', 'VB'), ('up', 'RP')]	[('yeah', 'NN'), ('perfect', 'NN'), ('or', 'CC'), ('go', 'VB'), ('up', 'RP')]	[('yeah', 'RB'), ('perfect', 'JJ'), ('or', 'CC'), ('go', 'VB'), ('up', 'RP')]	[('yeah', 'RB'), ('perfect', 'JJ'), ('or', 'CC'), ('go', 'VB'), ('up', 'RP')]	ASU-T77-ExpBlock2-TrunkSlide.txt
PC:	go up	['go', 'up']	['go', 'up']	[('go', 'VB'), ('up', 'RP')]	[('go', 'VB'), ('up', 'RP')]	[('go', 'VB'), ('up', 'RP')]	[('go', 'VB'), ('up', 'RP')]	ASU-T77-ExpBlock2-TrunkSlide.txt
PA:	if you go up from his head if you go up like yeah put one of those little brackets and now go straight up	['if', 'you', 'go', 'up', 'from', 'his', 'head', 'if', 'you', 'go', 'up', 'like', 'yeah', 'put', 'one', 'of', 'those', 'little', 'brackets', 'and', 'now', 'go', 'straight', 'up']	['if', 'you', 'go', 'up', 'from', 'his', 'head', 'if', 'you', 'go', 'up', 'like', 'yeah', 'put', 'one', 'of', 'those', 'little', 'bracket', 'and', 'now', 'go', 'straight', 'up']	[('if', 'IN'), ('you', 'PRP'), ('go', 'VBP'), ('up', 'RP'), ('from', 'IN'), ('his', 'PRP$'), ('head', 'NN'), ('if', 'IN'), ('you', 'PRP'), ('go', 'VBP'), ('up', 'RP'), ('like', 'IN'), ('yeah', 'NN'), ('put', 'VBD'), ('one', 'CD'), ('of', 'IN'), ('those', 'DT'), ('little', 'JJ'), ('brackets', 'NNS'), ('and', 'CC'), ('now', 'RB'), ('go', 'VB'), ('straight', 'RB'), ('up', 'RP')]	[('if', 'IN'), ('you', 'PRP'), ('go', 'VBP'), ('up', 'RP'), ('from', 'IN'), ('his', 'PRP$'), ('head', 'NN'), ('if', 'IN'), ('you', 'PRP'), ('go', 'VBP'), ('up', 'RP'), ('like', 'IN'), ('yeah', 'NN'), ('put', 'VBD'), ('one', 'CD'), ('of', 'IN'), ('those', 'DT'), ('little', 'JJ'), ('bracket', 'NN'), ('and', 'CC'), ('now', 'RB'), ('go', 'VB'), ('straight', 'RB'), ('up', 'RP')]	[('if', 'IN'), ('you', 'PRP'), ('go', 'VBP'), ('up', 'RP'), ('from', 'IN'), ('his', 'PRP$'), ('head', 'NN'), ('if', 'IN'), ('you', 'PRP'), ('go', 'VBP'), ('up', 'RP'), ('like', 'IN'), ('yeah', 'JJ'), ('put', 'VBD'), ('one', 'CD'), ('of', 'IN'), ('those', 'DT'), ('little', 'JJ'), ('brackets', 'NNS'), ('and', 'CC'), ('now', 'RB'), ('go', 'VBP'), ('straight', 'RB'), ('up', 'RB')]	[('if', 'IN'), ('you', 'PRP'), ('go', 'VBP'), ('up', 'RP'), ('from', 'IN'), ('his', 'PRP$'), ('head', 'NN'), ('if', 'IN'), ('you', 'PRP'), ('go', 'VBP'), ('up', 'RP'), ('like', 'IN'), ('yeah', 'JJ'), ('put', 'VBD'), ('one', 'CD'), ('of', 'IN'), ('those', 'DT'), ('little', 'JJ'), ('bracket', 'NN'), ('and', 'CC'), ('now', 'RB'), ('go', 'VBP'), ('straight', 'RB'), ('up', 'RB')]	ASU-T77-ExpBlock2-TrunkSlide.txt
