participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
PC:	do more anchors	['do', 'more', 'anchors']	['do', 'more', 'anchor']	[('do', 'VB'), ('more', 'JJR'), ('anchors', 'NNS')]	[('do', 'VB'), ('more', 'JJR'), ('anchor', 'NN')]	[('do', 'VB'), ('more', 'JJR'), ('anchors', 'NNS')]	[('do', 'VB'), ('more', 'JJR'), ('anchor', 'NN')]	ASU-T43_ExpBlock2-Oneatatime.txt
PA:	  the flow yeah	['the', 'flow', 'yeah']	['the', 'flow', 'yeah']	[('the', 'DT'), ('flow', 'NN'), ('yeah', 'NN')]	[('the', 'DT'), ('flow', 'NN'), ('yeah', 'NN')]	[('the', 'DT'), ('flow', 'NN'), ('yeah', 'NN')]	[('the', 'DT'), ('flow', 'NN'), ('yeah', 'NN')]	ASU-T43_ExpBlock2-Oneatatime.txt
PC:	 we have  minutes left all right	['we', 'have', 'minutes', 'left', 'all', 'right']	['we', 'have', 'minute', 'leave', 'all', 'right']	[('we', 'PRP'), ('have', 'VBP'), ('minutes', 'NNS'), ('left', 'VBN'), ('all', 'DT'), ('right', 'NN')]	[('we', 'PRP'), ('have', 'VBP'), ('minute', 'VBN'), ('leave', 'VBP'), ('all', 'DT'), ('right', 'NN')]	[('we', 'PRP'), ('have', 'VBP'), ('minutes', 'NNS'), ('left', 'VBD'), ('all', 'DT'), ('right', 'NN')]	[('we', 'PRP'), ('have', 'VBP'), ('minute', 'JJ'), ('leave', 'NN'), ('all', 'RB'), ('right', 'RB')]	ASU-T43_ExpBlock2-Oneatatime.txt
PA:	wow we've done two in  minutes	['now', 'we', 'have', 'done', 'two', 'in', 'minutes']	['now', 'we', 'have', 'do', 'two', 'in', 'minute']	[('now', 'RB'), ('we', 'PRP'), ('have', 'VBP'), ('done', 'VBN'), ('two', 'CD'), ('in', 'IN'), ('minutes', 'NNS')]	[('now', 'RB'), ('we', 'PRP'), ('have', 'VBP'), ('do', 'VBN'), ('two', 'CD'), ('in', 'IN'), ('minute', 'NN')]	[('now', 'RB'), ('we', 'PRP'), ('have', 'VBP'), ('done', 'VBN'), ('two', 'CD'), ('in', 'IN'), ('minutes', 'NNS')]	[('now', 'RB'), ('we', 'PRP'), ('have', 'VBP'), ('do', 'VB'), ('two', 'CD'), ('in', 'IN'), ('minute', 'NN')]	ASU-T43_ExpBlock2-Oneatatime.txt
PC:	all right	['all', 'right']	['all', 'right']	[('all', 'DT'), ('right', 'NN')]	[('all', 'DT'), ('right', 'NN')]	[('all', 'DT'), ('right', 'NN')]	[('all', 'DT'), ('right', 'NN')]	ASU-T43_ExpBlock2-Oneatatime.txt
PA:	i'm impressed	['i', 'am', 'impressed']	['i', 'be', 'impressed']	[('i', 'NN'), ('am', 'VBP'), ('impressed', 'JJ')]	[('i', 'NN'), ('be', 'VB'), ('impressed', 'VBN')]	[('i', 'LS'), ('am', 'RB'), ('impressed', 'JJ')]	[('i', 'LS'), ('be', 'VB'), ('impressed', 'VBN')]	ASU-T43_ExpBlock2-Oneatatime.txt
PC:	can   chill	['can', 'chill']	['can', 'chill']	[('can', 'MD'), ('chill', 'VB')]	[('can', 'MD'), ('chill', 'VB')]	[('can', 'MD'), ('chill', 'NN')]	[('can', 'MD'), ('chill', 'NN')]	ASU-T43_ExpBlock2-Oneatatime.txt
PA:	 my god  my god i'm getting stressed just watching this	['my', 'god', 'my', 'god', 'i', 'am', 'getting', 'stressed', 'just', 'watching', 'this']	['my', 'god', 'my', 'god', 'i', 'be', 'get', 'stress', 'just', 'watch', 'this']	[('my', 'PRP$'), ('god', 'NN'), ('my', 'PRP$'), ('god', 'NN'), ('i', 'NN'), ('am', 'VBP'), ('getting', 'VBG'), ('stressed', 'VBN'), ('just', 'RB'), ('watching', 'VBG'), ('this', 'DT')]	[('my', 'PRP$'), ('god', 'NN'), ('my', 'PRP$'), ('god', 'NN'), ('i', 'NN'), ('be', 'VB'), ('get', 'JJ'), ('stress', 'JJ'), ('just', 'RB'), ('watch', 'NN'), ('this', 'DT')]	[('my', 'PRP$'), ('god', 'NN'), ('my', 'PRP$'), ('god', 'NN'), ('i', 'FW'), ('am', 'VBP'), ('getting', 'VBG'), ('stressed', 'JJ'), ('just', 'RB'), ('watching', 'VBG'), ('this', 'DT')]	[('my', 'PRP$'), ('god', 'NN'), ('my', 'PRP$'), ('god', 'NN'), ('i', 'FW'), ('be', 'VB'), ('get', 'VB'), ('stress', 'NN'), ('just', 'RB'), ('watch', 'VBP'), ('this', 'DT')]	ASU-T43_ExpBlock2-Oneatatime.txt
PC:	  this is not gonna work 	['this', 'is', 'not', 'on', 'na', 'work']	['this', 'be', 'not', 'on', 'na', 'work']	[('this', 'DT'), ('is', 'VBZ'), ('not', 'RB'), ('on', 'IN'), ('na', 'NNS'), ('work', 'NN')]	[('this', 'DT'), ('be', 'VB'), ('not', 'RB'), ('on', 'IN'), ('na', 'NNS'), ('work', 'NN')]	[('this', 'DT'), ('is', 'VBZ'), ('not', 'RB'), ('on', 'IN'), ('na', 'TO'), ('work', 'VB')]	[('this', 'DT'), ('be', 'VB'), ('not', 'RB'), ('on', 'IN'), ('na', 'TO'), ('work', 'VB')]	ASU-T43_ExpBlock2-Oneatatime.txt
PB:	 there you go there you go you got it very nice	['there', 'you', 'go', 'there', 'you', 'go', 'you', 'got', 'it', 'very', 'nice']	['there', 'you', 'go', 'there', 'you', 'go', 'you', 'get', 'it', 'very', 'nice']	[('there', 'RB'), ('you', 'PRP'), ('go', 'VBP'), ('there', 'RB'), ('you', 'PRP'), ('go', 'VBP'), ('you', 'PRP'), ('got', 'VBD'), ('it', 'PRP'), ('very', 'RB'), ('nice', 'JJ')]	[('there', 'RB'), ('you', 'PRP'), ('go', 'VBP'), ('there', 'RB'), ('you', 'PRP'), ('go', 'VBP'), ('you', 'PRP'), ('get', 'VBP'), ('it', 'PRP'), ('very', 'RB'), ('nice', 'JJ')]	[('there', 'RB'), ('you', 'PRP'), ('go', 'VBP'), ('there', 'RB'), ('you', 'PRP'), ('go', 'VBP'), ('you', 'PRP'), ('got', 'VBD'), ('it', 'PRP'), ('very', 'RB'), ('nice', 'JJ')]	[('there', 'RB'), ('you', 'PRP'), ('go', 'VBP'), ('there', 'RB'), ('you', 'PRP'), ('go', 'VBP'), ('you', 'PRP'), ('get', 'VB'), ('it', 'PRP'), ('very', 'RB'), ('nice', 'JJ')]	ASU-T43_ExpBlock2-Oneatatime.txt
PA:	there we go	['there', 'we', 'go']	['there', 'we', 'go']	[('there', 'EX'), ('we', 'PRP'), ('go', 'VBP')]	[('there', 'EX'), ('we', 'PRP'), ('go', 'VBP')]	[('there', 'RB'), ('we', 'PRP'), ('go', 'VBP')]	[('there', 'RB'), ('we', 'PRP'), ('go', 'VBP')]	ASU-T43_ExpBlock2-Oneatatime.txt
PC:	what is	['what', 'is']	['what', 'be']	[('what', 'WP'), ('is', 'VBZ')]	[('what', 'WP'), ('be', 'VB')]	[('what', 'WP'), ('is', 'VBZ')]	[('what', 'WDT'), ('be', 'VB')]	ASU-T43_ExpBlock2-Oneatatime.txt
PA:	i feel like you just   draw a ramp	['i', 'feel', 'like', 'you', 'just', 'draw', 'a', 'camp']	['i', 'feel', 'like', 'you', 'just', 'draw', 'a', 'camp']	[('i', 'JJ'), ('feel', 'VBP'), ('like', 'IN'), ('you', 'PRP'), ('just', 'RB'), ('draw', 'VB'), ('a', 'DT'), ('camp', 'NN')]	[('i', 'JJ'), ('feel', 'VBP'), ('like', 'IN'), ('you', 'PRP'), ('just', 'RB'), ('draw', 'VB'), ('a', 'DT'), ('camp', 'NN')]	[('i', 'LS'), ('feel', 'VB'), ('like', 'IN'), ('you', 'PRP'), ('just', 'RB'), ('draw', 'VBP'), ('a', 'DT'), ('camp', 'NN')]	[('i', 'LS'), ('feel', 'VB'), ('like', 'IN'), ('you', 'PRP'), ('just', 'RB'), ('draw', 'VBP'), ('a', 'DT'), ('camp', 'NN')]	ASU-T43_ExpBlock2-Oneatatime.txt
