participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
PC:	stop eh	['stop', 'eh']	['stop', 'eh']	[('stop', 'NN'), ('eh', 'NN')]	[('stop', 'NN'), ('eh', 'NN')]	[('stop', 'VB'), ('eh', 'UH')]	[('stop', 'VB'), ('eh', 'UH')]	ASU-T89_ExpBlock2-Caterpillar.txt
PB:	so it all  eh we got it	['so', 'it', 'all', 'eh', 'we', 'got', 'it']	['so', 'it', 'all', 'eh', 'we', 'get', 'it']	[('so', 'IN'), ('it', 'PRP'), ('all', 'DT'), ('eh', 'VBP'), ('we', 'PRP'), ('got', 'VBD'), ('it', 'PRP')]	[('so', 'IN'), ('it', 'PRP'), ('all', 'DT'), ('eh', 'VBP'), ('we', 'PRP'), ('get', 'VBP'), ('it', 'PRP')]	[('so', 'IN'), ('it', 'PRP'), ('all', 'DT'), ('eh', 'UH'), ('we', 'PRP'), ('got', 'VBD'), ('it', 'PRP')]	[('so', 'IN'), ('it', 'PRP'), ('all', 'DT'), ('eh', 'UH'), ('we', 'PRP'), ('get', 'VBP'), ('it', 'PRP')]	ASU-T89_ExpBlock2-Caterpillar.txt
PC:	all right so what are we trying to do	['all', 'right', 'so', 'what', 'are', 'we', 'trying', 'to', 'do']	['all', 'right', 'so', 'what', 'be', 'we', 'try', 'to', 'do']	[('all', 'DT'), ('right', 'NN'), ('so', 'IN'), ('what', 'WP'), ('are', 'VBP'), ('we', 'PRP'), ('trying', 'VBG'), ('to', 'TO'), ('do', 'VB')]	[('all', 'DT'), ('right', 'NN'), ('so', 'IN'), ('what', 'WP'), ('be', 'VB'), ('we', 'PRP'), ('try', 'VB'), ('to', 'TO'), ('do', 'VB')]	[('all', 'DT'), ('right', 'RB'), ('so', 'RB'), ('what', 'WP'), ('are', 'VBP'), ('we', 'PRP'), ('trying', 'VBG'), ('to', 'TO'), ('do', 'VB')]	[('all', 'DT'), ('right', 'JJ'), ('so', 'IN'), ('what', 'WP'), ('be', 'VB'), ('we', 'PRP'), ('try', 'VBP'), ('to', 'TO'), ('do', 'VB')]	ASU-T89_ExpBlock2-Caterpillar.txt
PB:	we just	['we', 'just']	['we', 'just']	[('we', 'PRP'), ('just', 'RB')]	[('we', 'PRP'), ('just', 'RB')]	[('we', 'PRP'), ('just', 'RB')]	[('we', 'PRP'), ('just', 'RB')]	ASU-T89_ExpBlock2-Caterpillar.txt
PA:	put a counterweight on it	['put', 'a', 'counterweight', 'on', 'it']	['put', 'a', 'counterweight', 'on', 'it']	[('put', 'VB'), ('a', 'DT'), ('counterweight', 'NN'), ('on', 'IN'), ('it', 'PRP')]	[('put', 'VB'), ('a', 'DT'), ('counterweight', 'NN'), ('on', 'IN'), ('it', 'PRP')]	[('put', 'VB'), ('a', 'DT'), ('counterweight', 'NN'), ('on', 'IN'), ('it', 'PRP')]	[('put', 'VB'), ('a', 'DT'), ('counterweight', 'NN'), ('on', 'IN'), ('it', 'PRP')]	ASU-T89_ExpBlock2-Caterpillar.txt
PB:	 gonna put a count	['on', 'na', 'put', 'a', 'count']	['on', 'na', 'put', 'a', 'count']	[('on', 'IN'), ('na', 'TO'), ('put', 'VB'), ('a', 'DT'), ('count', 'NN')]	[('on', 'IN'), ('na', 'TO'), ('put', 'VB'), ('a', 'DT'), ('count', 'NN')]	[('on', 'IN'), ('na', 'TO'), ('put', 'VB'), ('a', 'DT'), ('count', 'NN')]	[('on', 'IN'), ('na', 'TO'), ('put', 'VB'), ('a', 'DT'), ('count', 'NN')]	ASU-T89_ExpBlock2-Caterpillar.txt
PA:	and just 	['and', 'just']	['and', 'just']	[('and', 'CC'), ('just', 'RB')]	[('and', 'CC'), ('just', 'RB')]	[('and', 'CC'), ('just', 'RB')]	[('and', 'CC'), ('just', 'RB')]	ASU-T89_ExpBlock2-Caterpillar.txt
PC:	okay so i need a hook	['okay', 'so', 'i', 'need', 'a', 'hook']	['okay', 'so', 'i', 'need', 'a', 'hook']	[('okay', 'IN'), ('so', 'RB'), ('i', 'JJ'), ('need', 'VBP'), ('a', 'DT'), ('hook', 'NN')]	[('okay', 'IN'), ('so', 'RB'), ('i', 'JJ'), ('need', 'VBP'), ('a', 'DT'), ('hook', 'NN')]	[('okay', 'JJ'), ('so', 'IN'), ('i', 'FW'), ('need', 'VBP'), ('a', 'DT'), ('hook', 'NN')]	[('okay', 'JJ'), ('so', 'IN'), ('i', 'FW'), ('need', 'VBP'), ('a', 'DT'), ('hook', 'NN')]	ASU-T89_ExpBlock2-Caterpillar.txt
PA:	and like 	['and', 'like']	['and', 'like']	[('and', 'CC'), ('like', 'IN')]	[('and', 'CC'), ('like', 'IN')]	[('and', 'CC'), ('like', 'IN')]	[('and', 'CC'), ('like', 'IN')]	ASU-T89_ExpBlock2-Caterpillar.txt
PB:	no no no you could	['no', 'no', 'no', 'you', 'could']	['no', 'no', 'no', 'you', 'could']	[('no', 'DT'), ('no', 'DT'), ('no', 'DT'), ('you', 'PRP'), ('could', 'MD')]	[('no', 'DT'), ('no', 'DT'), ('no', 'DT'), ('you', 'PRP'), ('could', 'MD')]	[('no', 'DT'), ('no', 'DT'), ('no', 'DT'), ('you', 'PRP'), ('could', 'MD')]	[('no', 'DT'), ('no', 'DT'), ('no', 'DT'), ('you', 'PRP'), ('could', 'MD')]	ASU-T89_ExpBlock2-Caterpillar.txt
PA:	you just gotta 	['you', 'just', 'got', 'ta']	['you', 'just', 'get', 'ta']	[('you', 'PRP'), ('just', 'RB'), ('got', 'VBD'), ('ta', 'NNS')]	[('you', 'PRP'), ('just', 'RB'), ('get', 'VB'), ('ta', 'JJ')]	[('you', 'PRP'), ('just', 'RB'), ('got', 'VBD'), ('ta', 'TO')]	[('you', 'PRP'), ('just', 'RB'), ('get', 'VBP'), ('ta', 'TO')]	ASU-T89_ExpBlock2-Caterpillar.txt
PB:	you could drop one from above without having to then do a hook at the end so if you make the line real long like that	['you', 'could', 'drop', 'one', 'from', 'above', 'without', 'having', 'to', 'then', 'do', 'a', 'hook', 'at', 'the', 'end', 'so', 'if', 'you', 'make', 'the', 'line', 'real', 'long', 'like', 'that']	['you', 'could', 'drop', 'one', 'from', 'above', 'without', 'have', 'to', 'then', 'do', 'a', 'hook', 'at', 'the', 'end', 'so', 'if', 'you', 'make', 'the', 'line', 'real', 'long', 'like', 'that']	[('you', 'PRP'), ('could', 'MD'), ('drop', 'VB'), ('one', 'CD'), ('from', 'IN'), ('above', 'IN'), ('without', 'IN'), ('having', 'VBG'), ('to', 'TO'), ('then', 'RB'), ('do', 'VB'), ('a', 'DT'), ('hook', 'NN'), ('at', 'IN'), ('the', 'DT'), ('end', 'NN'), ('so', 'RB'), ('if', 'IN'), ('you', 'PRP'), ('make', 'VBP'), ('the', 'DT'), ('line', 'NN'), ('real', 'JJ'), ('long', 'RB'), ('like', 'IN'), ('that', 'DT')]	[('you', 'PRP'), ('could', 'MD'), ('drop', 'VB'), ('one', 'CD'), ('from', 'IN'), ('above', 'IN'), ('without', 'IN'), ('have', 'VBP'), ('to', 'TO'), ('then', 'RB'), ('do', 'VB'), ('a', 'DT'), ('hook', 'NN'), ('at', 'IN'), ('the', 'DT'), ('end', 'NN'), ('so', 'RB'), ('if', 'IN'), ('you', 'PRP'), ('make', 'VBP'), ('the', 'DT'), ('line', 'NN'), ('real', 'JJ'), ('long', 'RB'), ('like', 'IN'), ('that', 'DT')]	[('you', 'PRP'), ('could', 'MD'), ('drop', 'VB'), ('one', 'CD'), ('from', 'IN'), ('above', 'RB'), ('without', 'IN'), ('having', 'VBG'), ('to', 'TO'), ('then', 'RB'), ('do', 'VB'), ('a', 'DT'), ('hook', 'NN'), ('at', 'IN'), ('the', 'DT'), ('end', 'NN'), ('so', 'RB'), ('if', 'IN'), ('you', 'PRP'), ('make', 'VBP'), ('the', 'DT'), ('line', 'NN'), ('real', 'RB'), ('long', 'RB'), ('like', 'IN'), ('that', 'DT')]	[('you', 'PRP'), ('could', 'MD'), ('drop', 'VB'), ('one', 'CD'), ('from', 'IN'), ('above', 'RB'), ('without', 'IN'), ('have', 'VBP'), ('to', 'TO'), ('then', 'RB'), ('do', 'VB'), ('a', 'DT'), ('hook', 'NN'), ('at', 'IN'), ('the', 'DT'), ('end', 'NN'), ('so', 'RB'), ('if', 'IN'), ('you', 'PRP'), ('make', 'VBP'), ('the', 'DT'), ('line', 'NN'), ('real', 'RB'), ('long', 'RB'), ('like', 'IN'), ('that', 'DT')]	ASU-T89_ExpBlock2-Caterpillar.txt
PA:	yeah it's going to be better i mean 	['yeah', 'it', 'is', 'going', 'to', 'be', 'better', 'i', 'mean']	['yeah', 'it', 'be', 'go', 'to', 'be', 'good', 'i', 'mean']	[('yeah', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('going', 'VBG'), ('to', 'TO'), ('be', 'VB'), ('better', 'JJR'), ('i', 'NN'), ('mean', 'VBP')]	[('yeah', 'VB'), ('it', 'PRP'), ('be', 'VB'), ('go', 'VBN'), ('to', 'TO'), ('be', 'VB'), ('good', 'JJ'), ('i', 'NN'), ('mean', 'VBP')]	[('yeah', 'VB'), ('it', 'PRP'), ('is', 'VBZ'), ('going', 'VBG'), ('to', 'TO'), ('be', 'VB'), ('better', 'JJR'), ('i', 'FW'), ('mean', 'VB')]	[('yeah', 'VB'), ('it', 'PRP'), ('be', 'VB'), ('go', 'VB'), ('to', 'TO'), ('be', 'VB'), ('good', 'JJ'), ('i', 'FW'), ('mean', 'VB')]	ASU-T89_ExpBlock2-Caterpillar.txt
PB:	i guess yeah from below whoa	['i', 'guess', 'yeah', 'from', 'below', 'whoa']	['i', 'guess', 'yeah', 'from', 'below', 'whoa']	[('i', 'NN'), ('guess', 'NN'), ('yeah', 'NN'), ('from', 'IN'), ('below', 'IN'), ('whoa', 'NN')]	[('i', 'NN'), ('guess', 'NN'), ('yeah', 'NN'), ('from', 'IN'), ('below', 'IN'), ('whoa', 'NN')]	[('i', 'LS'), ('guess', 'NN'), ('yeah', 'NN'), ('from', 'IN'), ('below', 'IN'), ('whoa', 'NN')]	[('i', 'LS'), ('guess', 'NN'), ('yeah', 'NN'), ('from', 'IN'), ('below', 'IN'), ('whoa', 'NN')]	ASU-T89_ExpBlock2-Caterpillar.txt
PC:	it has to go over that's why it has to get really high	['it', 'has', 'to', 'go', 'over', 'that', 'is', 'why', 'it', 'has', 'to', 'get', 'really', 'high']	['it', 'have', 'to', 'go', 'over', 'that', 'be', 'why', 'it', 'have', 'to', 'get', 'really', 'high']	[('it', 'PRP'), ('has', 'VBZ'), ('to', 'TO'), ('go', 'VB'), ('over', 'RP'), ('that', 'DT'), ('is', 'VBZ'), ('why', 'WRB'), ('it', 'PRP'), ('has', 'VBZ'), ('to', 'TO'), ('get', 'VB'), ('really', 'RB'), ('high', 'JJ')]	[('it', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('go', 'VB'), ('over', 'RP'), ('that', 'DT'), ('be', 'VB'), ('why', 'WRB'), ('it', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('get', 'VB'), ('really', 'RB'), ('high', 'JJ')]	[('it', 'PRP'), ('has', 'VBZ'), ('to', 'TO'), ('go', 'VB'), ('over', 'IN'), ('that', 'DT'), ('is', 'VBZ'), ('why', 'WRB'), ('it', 'PRP'), ('has', 'VBZ'), ('to', 'TO'), ('get', 'VB'), ('really', 'RB'), ('high', 'JJ')]	[('it', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('go', 'VB'), ('over', 'IN'), ('that', 'DT'), ('be', 'VB'), ('why', 'WRB'), ('it', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('get', 'VB'), ('really', 'RB'), ('high', 'JJ')]	ASU-T89_ExpBlock2-Caterpillar.txt
PA:	just like  	['just', 'like']	['just', 'like']	[('just', 'RB'), ('like', 'IN')]	[('just', 'RB'), ('like', 'IN')]	[('just', 'RB'), ('like', 'IN')]	[('just', 'RB'), ('like', 'IN')]	ASU-T89_ExpBlock2-Caterpillar.txt
PB:	almost as high as snoop dogg but you know 	['almost', 'as', 'high', 'as', 'stoop', 'dog', 'but', 'you', 'know']	['almost', 'as', 'high', 'a', 'stoop', 'dog', 'but', 'you', 'know']	[('almost', 'RB'), ('as', 'RB'), ('high', 'JJ'), ('as', 'IN'), ('stoop', 'JJ'), ('dog', 'NN'), ('but', 'CC'), ('you', 'PRP'), ('know', 'VBP')]	[('almost', 'RB'), ('as', 'RB'), ('high', 'JJ'), ('a', 'DT'), ('stoop', 'JJ'), ('dog', 'NN'), ('but', 'CC'), ('you', 'PRP'), ('know', 'VBP')]	[('almost', 'RB'), ('as', 'RB'), ('high', 'JJ'), ('as', 'IN'), ('stoop', 'NN'), ('dog', 'NN'), ('but', 'CC'), ('you', 'PRP'), ('know', 'VBP')]	[('almost', 'RB'), ('as', 'RB'), ('high', 'JJ'), ('a', 'DT'), ('stoop', 'NN'), ('dog', 'NN'), ('but', 'CC'), ('you', 'PRP'), ('know', 'VBP')]	ASU-T89_ExpBlock2-Caterpillar.txt
