participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
PA:	i mean we're already here we might as well	['i', 'mean', 'we', 'are', 'already', 'here', 'we', 'might', 'as', 'well']	['i', 'mean', 'we', 'be', 'already', 'here', 'we', 'might', 'as', 'well']	[('i', 'JJ'), ('mean', 'VBP'), ('we', 'PRP'), ('are', 'VBP'), ('already', 'RB'), ('here', 'RB'), ('we', 'PRP'), ('might', 'MD'), ('as', 'RB'), ('well', 'RB')]	[('i', 'JJ'), ('mean', 'VBP'), ('we', 'PRP'), ('be', 'VB'), ('already', 'RB'), ('here', 'RB'), ('we', 'PRP'), ('might', 'MD'), ('as', 'RB'), ('well', 'RB')]	[('i', 'FW'), ('mean', 'VB'), ('we', 'PRP'), ('are', 'VBP'), ('already', 'RB'), ('here', 'RB'), ('we', 'PRP'), ('might', 'MD'), ('as', 'RB'), ('well', 'RB')]	[('i', 'FW'), ('mean', 'VB'), ('we', 'PRP'), ('be', 'VB'), ('already', 'RB'), ('here', 'RB'), ('we', 'PRP'), ('might', 'MD'), ('as', 'RB'), ('well', 'RB')]	ASU-T40_ExpBlock2-GreenApple-1.txt
PC:	i didn't want to play this one i tried the other one and then it gave me this one so i'm sorry	['i', 'did', 'not', 'want', 'to', 'play', 'this', 'one', 'i', 'tried', 'the', 'other', 'one', 'and', 'then', 'it', 'gave', 'me', 'this', 'one', 'so', 'i', 'am', 'sorry']	['i', 'do', 'not', 'want', 'to', 'play', 'this', 'one', 'i', 'try', 'the', 'other', 'one', 'and', 'then', 'it', 'give', 'me', 'this', 'one', 'so', 'i', 'be', 'sorry']	[('i', 'NN'), ('did', 'VBD'), ('not', 'RB'), ('want', 'VB'), ('to', 'TO'), ('play', 'VB'), ('this', 'DT'), ('one', 'CD'), ('i', 'NN'), ('tried', 'VBD'), ('the', 'DT'), ('other', 'JJ'), ('one', 'CD'), ('and', 'CC'), ('then', 'RB'), ('it', 'PRP'), ('gave', 'VBD'), ('me', 'PRP'), ('this', 'DT'), ('one', 'CD'), ('so', 'RB'), ('i', 'JJ'), ('am', 'VBP'), ('sorry', 'JJ')]	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('want', 'VB'), ('to', 'TO'), ('play', 'VB'), ('this', 'DT'), ('one', 'CD'), ('i', 'NN'), ('try', 'VBP'), ('the', 'DT'), ('other', 'JJ'), ('one', 'CD'), ('and', 'CC'), ('then', 'RB'), ('it', 'PRP'), ('give', 'VB'), ('me', 'PRP'), ('this', 'DT'), ('one', 'CD'), ('so', 'RB'), ('i', 'JJ'), ('be', 'VB'), ('sorry', 'JJ')]	[('i', 'LS'), ('did', 'VBD'), ('not', 'RB'), ('want', 'VB'), ('to', 'TO'), ('play', 'VB'), ('this', 'DT'), ('one', 'CD'), ('i', 'FW'), ('tried', 'VBD'), ('the', 'DT'), ('other', 'JJ'), ('one', 'CD'), ('and', 'CC'), ('then', 'RB'), ('it', 'PRP'), ('gave', 'VBD'), ('me', 'PRP'), ('this', 'DT'), ('one', 'CD'), ('so', 'RB'), ('i', 'FW'), ('am', 'VBP'), ('sorry', 'JJ')]	[('i', 'LS'), ('do', 'VBP'), ('not', 'RB'), ('want', 'VB'), ('to', 'TO'), ('play', 'VB'), ('this', 'DT'), ('one', 'CD'), ('i', 'FW'), ('try', 'VBP'), ('the', 'DT'), ('other', 'JJ'), ('one', 'CD'), ('and', 'CC'), ('then', 'RB'), ('it', 'PRP'), ('give', 'VB'), ('me', 'PRP'), ('this', 'DT'), ('one', 'CD'), ('so', 'RB'), ('i', 'FW'), ('be', 'VB'), ('sorry', 'JJ')]	ASU-T40_ExpBlock2-GreenApple-1.txt
PB:	those lines that are going over might stop it	['those', 'lines', 'that', 'are', 'going', 'over', 'might', 'stop', 'it']	['those', 'line', 'that', 'be', 'go', 'over', 'might', 'stop', 'it']	[('those', 'DT'), ('lines', 'NNS'), ('that', 'WDT'), ('are', 'VBP'), ('going', 'VBG'), ('over', 'IN'), ('might', 'MD'), ('stop', 'VB'), ('it', 'PRP')]	[('those', 'DT'), ('line', 'NN'), ('that', 'WDT'), ('be', 'VB'), ('go', 'VBN'), ('over', 'RP'), ('might', 'MD'), ('stop', 'VB'), ('it', 'PRP')]	[('those', 'DT'), ('lines', 'NNS'), ('that', 'WDT'), ('are', 'VBP'), ('going', 'VBG'), ('over', 'IN'), ('might', 'MD'), ('stop', 'VB'), ('it', 'PRP')]	[('those', 'DT'), ('line', 'NN'), ('that', 'WDT'), ('be', 'VB'), ('go', 'VB'), ('over', 'RP'), ('might', 'MD'), ('stop', 'VB'), ('it', 'PRP')]	ASU-T40_ExpBlock2-GreenApple-1.txt
PA:	 that's a good point	['that', 'is', 'a', 'good', 'point']	['that', 'be', 'a', 'good', 'point']	[('that', 'DT'), ('is', 'VBZ'), ('a', 'DT'), ('good', 'JJ'), ('point', 'NN')]	[('that', 'DT'), ('be', 'VB'), ('a', 'DT'), ('good', 'JJ'), ('point', 'NN')]	[('that', 'DT'), ('is', 'VBZ'), ('a', 'DT'), ('good', 'JJ'), ('point', 'NN')]	[('that', 'IN'), ('be', 'VB'), ('a', 'DT'), ('good', 'JJ'), ('point', 'NN')]	ASU-T40_ExpBlock2-GreenApple-1.txt
PB:	 that's an interesting weight   look at the apple just	['that', 'is', 'an', 'interesting', 'weight', 'look', 'at', 'the', 'apple', 'just']	['that', 'be', 'an', 'interesting', 'weight', 'look', 'at', 'the', 'apple', 'just']	[('that', 'DT'), ('is', 'VBZ'), ('an', 'DT'), ('interesting', 'JJ'), ('weight', 'NN'), ('look', 'NN'), ('at', 'IN'), ('the', 'DT'), ('apple', 'NN'), ('just', 'RB')]	[('that', 'IN'), ('be', 'VB'), ('an', 'DT'), ('interesting', 'JJ'), ('weight', 'NN'), ('look', 'NN'), ('at', 'IN'), ('the', 'DT'), ('apple', 'NN'), ('just', 'RB')]	[('that', 'DT'), ('is', 'VBZ'), ('an', 'DT'), ('interesting', 'JJ'), ('weight', 'NN'), ('look', 'NN'), ('at', 'IN'), ('the', 'DT'), ('apple', 'NN'), ('just', 'RB')]	[('that', 'IN'), ('be', 'VB'), ('an', 'DT'), ('interesting', 'JJ'), ('weight', 'NN'), ('look', 'NN'), ('at', 'IN'), ('the', 'DT'), ('apple', 'NN'), ('just', 'RB')]	ASU-T40_ExpBlock2-GreenApple-1.txt
PA:	  i wonder if we press escape does it go back yeah there was the quit button	['i', 'wonder', 'if', 'we', 'press', 'escape', 'does', 'it', 'go', 'back', 'yeah', 'there', 'was', 'the', 'quit', 'button']	['i', 'wonder', 'if', 'we', 'press', 'escape', 'do', 'it', 'go', 'back', 'yeah', 'there', 'be', 'the', 'quit', 'button']	[('i', 'JJ'), ('wonder', 'VBP'), ('if', 'IN'), ('we', 'PRP'), ('press', 'VBP'), ('escape', 'NN'), ('does', 'VBZ'), ('it', 'PRP'), ('go', 'VB'), ('back', 'RB'), ('yeah', 'RB'), ('there', 'EX'), ('was', 'VBD'), ('the', 'DT'), ('quit', 'NN'), ('button', 'NN')]	[('i', 'JJ'), ('wonder', 'VBP'), ('if', 'IN'), ('we', 'PRP'), ('press', 'VBP'), ('escape', 'RB'), ('do', 'VBP'), ('it', 'PRP'), ('go', 'VB'), ('back', 'RB'), ('yeah', 'NN'), ('there', 'RB'), ('be', 'VB'), ('the', 'DT'), ('quit', 'NN'), ('button', 'NN')]	[('i', 'LS'), ('wonder', 'NN'), ('if', 'IN'), ('we', 'PRP'), ('press', 'VBP'), ('escape', 'NN'), ('does', 'VBZ'), ('it', 'PRP'), ('go', 'VB'), ('back', 'RB'), ('yeah', 'RB'), ('there', 'EX'), ('was', 'VBD'), ('the', 'DT'), ('quit', 'VBN'), ('button', 'NN')]	[('i', 'LS'), ('wonder', 'NN'), ('if', 'IN'), ('we', 'PRP'), ('press', 'VBP'), ('escape', 'NN'), ('do', 'VBP'), ('it', 'PRP'), ('go', 'VB'), ('back', 'RB'), ('yeah', 'RB'), ('there', 'EX'), ('be', 'VB'), ('the', 'DT'), ('quit', 'VBN'), ('button', 'NN')]	ASU-T40_ExpBlock2-GreenApple-1.txt
PC:	 quit do you want me to press that one	['quit', 'do', 'you', 'want', 'me', 'to', 'press', 'that', 'one']	['quit', 'do', 'you', 'want', 'me', 'to', 'press', 'that', 'one']	[('quit', 'NN'), ('do', 'VBP'), ('you', 'PRP'), ('want', 'VB'), ('me', 'PRP'), ('to', 'TO'), ('press', 'VB'), ('that', 'IN'), ('one', 'CD')]	[('quit', 'NN'), ('do', 'VBP'), ('you', 'PRP'), ('want', 'VB'), ('me', 'PRP'), ('to', 'TO'), ('press', 'VB'), ('that', 'IN'), ('one', 'CD')]	[('quit', 'VB'), ('do', 'VBP'), ('you', 'PRP'), ('want', 'VB'), ('me', 'PRP'), ('to', 'TO'), ('press', 'VB'), ('that', 'DT'), ('one', 'CD')]	[('quit', 'VB'), ('do', 'VBP'), ('you', 'PRP'), ('want', 'VB'), ('me', 'PRP'), ('to', 'TO'), ('press', 'VB'), ('that', 'DT'), ('one', 'CD')]	ASU-T40_ExpBlock2-GreenApple-1.txt
PA:	i mean i hope it just quits this level	['i', 'mean', 'i', 'hope', 'it', 'just', 'quits', 'this', 'level']	['i', 'mean', 'i', 'hope', 'it', 'just', 'quit', 'this', 'level']	[('i', 'JJ'), ('mean', 'VBP'), ('i', 'JJ'), ('hope', 'VBP'), ('it', 'PRP'), ('just', 'RB'), ('quits', 'VBZ'), ('this', 'DT'), ('level', 'NN')]	[('i', 'JJ'), ('mean', 'VBP'), ('i', 'JJ'), ('hope', 'VBP'), ('it', 'PRP'), ('just', 'RB'), ('quit', 'VB'), ('this', 'DT'), ('level', 'NN')]	[('i', 'FW'), ('mean', 'VB'), ('i', 'FW'), ('hope', 'VBP'), ('it', 'PRP'), ('just', 'RB'), ('quits', 'VBZ'), ('this', 'DT'), ('level', 'NN')]	[('i', 'FW'), ('mean', 'VB'), ('i', 'FW'), ('hope', 'VBP'), ('it', 'PRP'), ('just', 'RB'), ('quit', 'VBD'), ('this', 'DT'), ('level', 'NN')]	ASU-T40_ExpBlock2-GreenApple-1.txt
PC:	  i'm okay	['i', 'am', 'okay']	['i', 'be', 'okay']	[('i', 'NN'), ('am', 'VBP'), ('okay', 'NN')]	[('i', 'NN'), ('be', 'VB'), ('okay', 'JJ')]	[('i', 'FW'), ('am', 'VBP'), ('okay', 'JJ')]	[('i', 'LS'), ('be', 'VB'), ('okay', 'JJ')]	ASU-T40_ExpBlock2-GreenApple-1.txt
PA:	but i will be the one   there we go	['but', 'i', 'will', 'be', 'the', 'one', 'there', 'we', 'go']	['but', 'i', 'will', 'be', 'the', 'one', 'there', 'we', 'go']	[('but', 'CC'), ('i', 'NN'), ('will', 'MD'), ('be', 'VB'), ('the', 'DT'), ('one', 'CD'), ('there', 'EX'), ('we', 'PRP'), ('go', 'VBP')]	[('but', 'CC'), ('i', 'NN'), ('will', 'MD'), ('be', 'VB'), ('the', 'DT'), ('one', 'CD'), ('there', 'EX'), ('we', 'PRP'), ('go', 'VBP')]	[('but', 'CC'), ('i', 'FW'), ('will', 'MD'), ('be', 'VB'), ('the', 'DT'), ('one', 'CD'), ('there', 'EX'), ('we', 'PRP'), ('go', 'VBP')]	[('but', 'CC'), ('i', 'FW'), ('will', 'MD'), ('be', 'VB'), ('the', 'DT'), ('one', 'CD'), ('there', 'EX'), ('we', 'PRP'), ('go', 'VBP')]	ASU-T40_ExpBlock2-GreenApple-1.txt
PC:	it worked	['it', 'worked']	['it', 'work']	[('it', 'PRP'), ('worked', 'VBD')]	[('it', 'PRP'), ('work', 'NN')]	[('it', 'PRP'), ('worked', 'VBD')]	[('it', 'PRP'), ('work', 'VBP')]	ASU-T40_ExpBlock2-GreenApple-1.txt
PA:	thank jesus because i was not trying to do that one again 	['thank', 'jesus', 'because', 'i', 'was', 'not', 'trying', 'to', 'do', 'that', 'one', 'again']	['thank', 'jesus', 'because', 'i', 'be', 'not', 'try', 'to', 'do', 'that', 'one', 'again']	[('thank', 'NN'), ('jesus', 'NN'), ('because', 'IN'), ('i', 'NN'), ('was', 'VBD'), ('not', 'RB'), ('trying', 'VBG'), ('to', 'TO'), ('do', 'VB'), ('that', 'DT'), ('one', 'CD'), ('again', 'RB')]	[('thank', 'NN'), ('jesus', 'NN'), ('because', 'IN'), ('i', 'NN'), ('be', 'VB'), ('not', 'RB'), ('try', 'VB'), ('to', 'TO'), ('do', 'VB'), ('that', 'DT'), ('one', 'CD'), ('again', 'RB')]	[('thank', 'VB'), ('jesus', 'NN'), ('because', 'IN'), ('i', 'FW'), ('was', 'VBD'), ('not', 'RB'), ('trying', 'VBG'), ('to', 'TO'), ('do', 'VB'), ('that', 'DT'), ('one', 'CD'), ('again', 'RB')]	[('thank', 'VB'), ('jesus', 'NN'), ('because', 'IN'), ('i', 'FW'), ('be', 'VB'), ('not', 'RB'), ('try', 'VB'), ('to', 'TO'), ('do', 'VB'), ('that', 'DT'), ('one', 'CD'), ('again', 'RB')]	ASU-T40_ExpBlock2-GreenApple-1.txt
PC:	how are we supposed to get it out of the box	['how', 'are', 'we', 'supposed', 'to', 'get', 'it', 'out', 'of', 'the', 'box']	['how', 'be', 'we', 'suppose', 'to', 'get', 'it', 'out', 'of', 'the', 'box']	[('how', 'WRB'), ('are', 'VBP'), ('we', 'PRP'), ('supposed', 'VBD'), ('to', 'TO'), ('get', 'VB'), ('it', 'PRP'), ('out', 'IN'), ('of', 'IN'), ('the', 'DT'), ('box', 'NN')]	[('how', 'WRB'), ('be', 'VB'), ('we', 'PRP'), ('suppose', 'VBP'), ('to', 'TO'), ('get', 'VB'), ('it', 'PRP'), ('out', 'IN'), ('of', 'IN'), ('the', 'DT'), ('box', 'NN')]	[('how', 'WRB'), ('are', 'VBP'), ('we', 'PRP'), ('supposed', 'VBN'), ('to', 'TO'), ('get', 'VB'), ('it', 'PRP'), ('out', 'IN'), ('of', 'IN'), ('the', 'DT'), ('box', 'NN')]	[('how', 'WRB'), ('be', 'VB'), ('we', 'PRP'), ('suppose', 'VBP'), ('to', 'TO'), ('get', 'VB'), ('it', 'PRP'), ('out', 'IN'), ('of', 'IN'), ('the', 'DT'), ('box', 'NN')]	ASU-T40_ExpBlock2-GreenApple-1.txt
