participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
PA:	 there we go	['there', 'we', 'go']	['there', 'we', 'go']	[('there', 'EX'), ('we', 'PRP'), ('go', 'VBP')]	[('there', 'EX'), ('we', 'PRP'), ('go', 'VBP')]	[('there', 'RB'), ('we', 'PRP'), ('go', 'VBP')]	[('there', 'RB'), ('we', 'PRP'), ('go', 'VBP')]	ASU-T76_ExpBlock2-CloudyDay.txt
PC:	there it is	['there', 'it', 'is']	['there', 'it', 'be']	[('there', 'EX'), ('it', 'PRP'), ('is', 'VBZ')]	[('there', 'EX'), ('it', 'PRP'), ('be', 'VB')]	[('there', 'RB'), ('it', 'PRP'), ('is', 'VBZ')]	[('there', 'RB'), ('it', 'PRP'), ('be', 'VB')]	ASU-T76_ExpBlock2-CloudyDay.txt
PB:	i can see that one you can do the same thing 	['i', 'can', 'see', 'that', 'one', 'you', 'can', 'do', 'the', 'same', 'thing']	['i', 'can', 'see', 'that', 'one', 'you', 'can', 'do', 'the', 'same', 'thing']	[('i', 'NN'), ('can', 'MD'), ('see', 'VB'), ('that', 'IN'), ('one', 'CD'), ('you', 'PRP'), ('can', 'MD'), ('do', 'VB'), ('the', 'DT'), ('same', 'JJ'), ('thing', 'NN')]	[('i', 'NN'), ('can', 'MD'), ('see', 'VB'), ('that', 'IN'), ('one', 'CD'), ('you', 'PRP'), ('can', 'MD'), ('do', 'VB'), ('the', 'DT'), ('same', 'JJ'), ('thing', 'NN')]	[('i', 'LS'), ('can', 'MD'), ('see', 'VB'), ('that', 'IN'), ('one', 'CD'), ('you', 'PRP'), ('can', 'MD'), ('do', 'VB'), ('the', 'DT'), ('same', 'JJ'), ('thing', 'NN')]	[('i', 'LS'), ('can', 'MD'), ('see', 'VB'), ('that', 'IN'), ('one', 'CD'), ('you', 'PRP'), ('can', 'MD'), ('do', 'VB'), ('the', 'DT'), ('same', 'JJ'), ('thing', 'NN')]	ASU-T76_ExpBlock2-CloudyDay.txt
PC:	let's try this one now	['let', 'us', 'try', 'this', 'one', 'now']	['let', 'u', 'try', 'this', 'one', 'now']	[('let', 'VB'), ('us', 'PRP'), ('try', 'VB'), ('this', 'DT'), ('one', 'CD'), ('now', 'RB')]	[('let', 'VB'), ('u', 'JJ'), ('try', 'VB'), ('this', 'DT'), ('one', 'CD'), ('now', 'RB')]	[('let', 'VB'), ('us', 'PRP'), ('try', 'VB'), ('this', 'DT'), ('one', 'CD'), ('now', 'RB')]	[('let', 'VB'), ('u', 'NN'), ('try', 'VB'), ('this', 'DT'), ('one', 'CD'), ('now', 'RB')]	ASU-T76_ExpBlock2-CloudyDay.txt
PA:	we were thinking way to hard honestly	['we', 'were', 'thinking', 'way', 'to', 'hard', 'honestly']	['we', 'be', 'think', 'way', 'to', 'hard', 'honestly']	[('we', 'PRP'), ('were', 'VBD'), ('thinking', 'VBG'), ('way', 'NN'), ('to', 'TO'), ('hard', 'VB'), ('honestly', 'RB')]	[('we', 'PRP'), ('be', 'VB'), ('think', 'JJ'), ('way', 'NN'), ('to', 'TO'), ('hard', 'VB'), ('honestly', 'RB')]	[('we', 'PRP'), ('were', 'VBD'), ('thinking', 'VBG'), ('way', 'NN'), ('to', 'TO'), ('hard', 'JJ'), ('honestly', 'RB')]	[('we', 'PRP'), ('be', 'VB'), ('think', 'VB'), ('way', 'NN'), ('to', 'TO'), ('hard', 'JJ'), ('honestly', 'RB')]	ASU-T76_ExpBlock2-CloudyDay.txt
PB:	yeah we were like	['yeah', 'we', 'were', 'like']	['yeah', 'we', 'be', 'like']	[('yeah', 'NN'), ('we', 'PRP'), ('were', 'VBD'), ('like', 'IN')]	[('yeah', 'NN'), ('we', 'PRP'), ('be', 'VB'), ('like', 'IN')]	[('yeah', 'NN'), ('we', 'PRP'), ('were', 'VBD'), ('like', 'IN')]	[('yeah', 'NN'), ('we', 'PRP'), ('be', 'VB'), ('like', 'IN')]	ASU-T76_ExpBlock2-CloudyDay.txt
PC:	i can't believe we were thinking  	['i', 'can', 'not', 'believe', 'we', 'were', 'thinking']	['i', 'can', 'not', 'believe', 'we', 'be', 'think']	[('i', 'NN'), ('can', 'MD'), ('not', 'RB'), ('believe', 'VB'), ('we', 'PRP'), ('were', 'VBD'), ('thinking', 'VBG')]	[('i', 'NN'), ('can', 'MD'), ('not', 'RB'), ('believe', 'VB'), ('we', 'PRP'), ('be', 'VB'), ('think', 'VBP')]	[('i', 'LS'), ('can', 'MD'), ('not', 'RB'), ('believe', 'VB'), ('we', 'PRP'), ('were', 'VBD'), ('thinking', 'VBG')]	[('i', 'LS'), ('can', 'MD'), ('not', 'RB'), ('believe', 'VB'), ('we', 'PRP'), ('be', 'VB'), ('think', 'VB')]	ASU-T76_ExpBlock2-CloudyDay.txt
PA:	i swear to god if it's the my    i can't i'm so done bye i quit this	['i', 'swear', 'to', 'god', 'if', 'it', 'is', 'the', 'my', 'i', 'can', 'not', 'i', 'am', 'so', 'done', 'bye', 'i', 'quit', 'this']	['i', 'swear', 'to', 'god', 'if', 'it', 'be', 'the', 'my', 'i', 'can', 'not', 'i', 'be', 'so', 'do', 'bye', 'i', 'quit', 'this']	[('i', 'NN'), ('swear', 'VBP'), ('to', 'TO'), ('god', 'VB'), ('if', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('the', 'DT'), ('my', 'PRP$'), ('i', 'NN'), ('can', 'MD'), ('not', 'RB'), ('i', 'VB'), ('am', 'VBP'), ('so', 'RB'), ('done', 'VBN'), ('bye', 'NN'), ('i', 'NN'), ('quit', 'VBP'), ('this', 'DT')]	[('i', 'NN'), ('swear', 'VBP'), ('to', 'TO'), ('god', 'VB'), ('if', 'IN'), ('it', 'PRP'), ('be', 'VB'), ('the', 'DT'), ('my', 'PRP$'), ('i', 'NN'), ('can', 'MD'), ('not', 'RB'), ('i', 'VB'), ('be', 'VB'), ('so', 'RB'), ('do', 'JJ'), ('bye', 'NN'), ('i', 'VB'), ('quit', 'NN'), ('this', 'DT')]	[('i', 'LS'), ('swear', 'VBP'), ('to', 'TO'), ('god', 'NN'), ('if', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('the', 'DT'), ('my', 'PRP$'), ('i', 'FW'), ('can', 'MD'), ('not', 'RB'), ('i', 'FW'), ('am', 'VBP'), ('so', 'RB'), ('done', 'VBN'), ('bye', 'NN'), ('i', 'FW'), ('quit', 'VB'), ('this', 'DT')]	[('i', 'LS'), ('swear', 'VBP'), ('to', 'TO'), ('god', 'NN'), ('if', 'IN'), ('it', 'PRP'), ('be', 'VB'), ('the', 'DT'), ('my', 'PRP$'), ('i', 'FW'), ('can', 'MD'), ('not', 'RB'), ('i', 'FW'), ('be', 'VB'), ('so', 'RB'), ('do', 'VB'), ('bye', 'VB'), ('i', 'FW'), ('quit', 'VB'), ('this', 'DT')]	ASU-T76_ExpBlock2-CloudyDay.txt
PC:	can i keep redoing the same level and getting like all these gold stars	['can', 'i', 'keep', 'doing', 'the', 'same', 'level', 'and', 'getting', 'like', 'all', 'these', 'gold', 'stars']	['can', 'i', 'keep', 'do', 'the', 'same', 'level', 'and', 'get', 'like', 'all', 'these', 'gold', 'star']	[('can', 'MD'), ('i', 'VB'), ('keep', 'VB'), ('doing', 'VBG'), ('the', 'DT'), ('same', 'JJ'), ('level', 'NN'), ('and', 'CC'), ('getting', 'VBG'), ('like', 'IN'), ('all', 'PDT'), ('these', 'DT'), ('gold', 'JJ'), ('stars', 'NNS')]	[('can', 'MD'), ('i', 'VB'), ('keep', 'VB'), ('do', 'VBP'), ('the', 'DT'), ('same', 'JJ'), ('level', 'NN'), ('and', 'CC'), ('get', 'VB'), ('like', 'IN'), ('all', 'DT'), ('these', 'DT'), ('gold', 'NNS'), ('star', 'NN')]	[('can', 'MD'), ('i', 'FW'), ('keep', 'VB'), ('doing', 'VBG'), ('the', 'DT'), ('same', 'JJ'), ('level', 'NN'), ('and', 'CC'), ('getting', 'VBG'), ('like', 'IN'), ('all', 'PDT'), ('these', 'DT'), ('gold', 'NN'), ('stars', 'NNS')]	[('can', 'MD'), ('i', 'FW'), ('keep', 'VB'), ('do', 'VB'), ('the', 'DT'), ('same', 'JJ'), ('level', 'NN'), ('and', 'CC'), ('get', 'VB'), ('like', 'IN'), ('all', 'DT'), ('these', 'DT'), ('gold', 'NN'), ('star', 'NN')]	ASU-T76_ExpBlock2-CloudyDay.txt
PA:	  i mean if you say how many	['i', 'mean', 'if', 'you', 'say', 'how', 'many']	['i', 'mean', 'if', 'you', 'say', 'how', 'many']	[('i', 'JJ'), ('mean', 'VBP'), ('if', 'IN'), ('you', 'PRP'), ('say', 'VBP'), ('how', 'WRB'), ('many', 'JJ')]	[('i', 'JJ'), ('mean', 'VBP'), ('if', 'IN'), ('you', 'PRP'), ('say', 'VBP'), ('how', 'WRB'), ('many', 'JJ')]	[('i', 'FW'), ('mean', 'VB'), ('if', 'IN'), ('you', 'PRP'), ('say', 'VBP'), ('how', 'WRB'), ('many', 'JJ')]	[('i', 'FW'), ('mean', 'VB'), ('if', 'IN'), ('you', 'PRP'), ('say', 'VBP'), ('how', 'WRB'), ('many', 'JJ')]	ASU-T76_ExpBlock2-CloudyDay.txt
PC:	i don't know who knows anymore right yikes okay this one  i feel like this one isn't too bad	['i', 'do', 'not', 'know', 'who', 'knows', 'anymore', 'right', 'likes', 'okay', 'this', 'one', 'i', 'feel', 'like', 'this', 'one', 'is', 'not', 'too', 'bad']	['i', 'do', 'not', 'know', 'who', 'know', 'anymore', 'right', 'like', 'okay', 'this', 'one', 'i', 'feel', 'like', 'this', 'one', 'be', 'not', 'too', 'bad']	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('who', 'WP'), ('knows', 'VBZ'), ('anymore', 'RB'), ('right', 'JJ'), ('likes', 'NNS'), ('okay', 'VBP'), ('this', 'DT'), ('one', 'CD'), ('i', 'NN'), ('feel', 'VBP'), ('like', 'IN'), ('this', 'DT'), ('one', 'CD'), ('is', 'VBZ'), ('not', 'RB'), ('too', 'RB'), ('bad', 'JJ')]	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('who', 'WP'), ('know', 'VBP'), ('anymore', 'RB'), ('right', 'JJ'), ('like', 'IN'), ('okay', 'IN'), ('this', 'DT'), ('one', 'CD'), ('i', 'NN'), ('feel', 'VBP'), ('like', 'IN'), ('this', 'DT'), ('one', 'CD'), ('be', 'VB'), ('not', 'RB'), ('too', 'RB'), ('bad', 'JJ')]	[('i', 'LS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('who', 'WP'), ('knows', 'VBZ'), ('anymore', 'RB'), ('right', 'JJ'), ('likes', 'NN'), ('okay', 'JJ'), ('this', 'DT'), ('one', 'CD'), ('i', 'FW'), ('feel', 'VB'), ('like', 'IN'), ('this', 'DT'), ('one', 'CD'), ('is', 'VBZ'), ('not', 'RB'), ('too', 'RB'), ('bad', 'JJ')]	[('i', 'LS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('who', 'WP'), ('know', 'VBP'), ('anymore', 'RB'), ('right', 'RB'), ('like', 'IN'), ('okay', 'JJ'), ('this', 'DT'), ('one', 'CD'), ('i', 'FW'), ('feel', 'VB'), ('like', 'IN'), ('this', 'DT'), ('one', 'CD'), ('be', 'VB'), ('not', 'RB'), ('too', 'RB'), ('bad', 'JJ')]	ASU-T76_ExpBlock2-CloudyDay.txt
