participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
PA:	'cause like i can't see the balloon so like i don't know what to do	['because', 'like', 'i', 'can', 'not', 'see', 'the', 'balloon', 'so', 'like', 'i', 'do', 'not', 'know', 'what', 'to', 'do']	['because', 'like', 'i', 'can', 'not', 'see', 'the', 'balloon', 'so', 'like', 'i', 'do', 'not', 'know', 'what', 'to', 'do']	[('because', 'IN'), ('like', 'IN'), ('i', 'NN'), ('can', 'MD'), ('not', 'RB'), ('see', 'VB'), ('the', 'DT'), ('balloon', 'NN'), ('so', 'IN'), ('like', 'IN'), ('i', 'NN'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('what', 'WP'), ('to', 'TO'), ('do', 'VB')]	[('because', 'IN'), ('like', 'IN'), ('i', 'NN'), ('can', 'MD'), ('not', 'RB'), ('see', 'VB'), ('the', 'DT'), ('balloon', 'NN'), ('so', 'IN'), ('like', 'IN'), ('i', 'NN'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('what', 'WP'), ('to', 'TO'), ('do', 'VB')]	[('because', 'IN'), ('like', 'IN'), ('i', 'FW'), ('can', 'MD'), ('not', 'RB'), ('see', 'VB'), ('the', 'DT'), ('balloon', 'NN'), ('so', 'RB'), ('like', 'IN'), ('i', 'FW'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('what', 'WP'), ('to', 'TO'), ('do', 'VB')]	[('because', 'IN'), ('like', 'IN'), ('i', 'FW'), ('can', 'MD'), ('not', 'RB'), ('see', 'VB'), ('the', 'DT'), ('balloon', 'NN'), ('so', 'RB'), ('like', 'IN'), ('i', 'FW'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('what', 'WP'), ('to', 'TO'), ('do', 'VB')]	ASU-T104_ExpBlock2-TrunkSlide.txt
PC:	oop i see the balloon	['top', 'i', 'see', 'the', 'balloon']	['top', 'i', 'see', 'the', 'balloon']	[('top', 'JJ'), ('i', 'NN'), ('see', 'VBP'), ('the', 'DT'), ('balloon', 'NN')]	[('top', 'JJ'), ('i', 'NN'), ('see', 'VBP'), ('the', 'DT'), ('balloon', 'NN')]	[('top', 'JJ'), ('i', 'FW'), ('see', 'VB'), ('the', 'DT'), ('balloon', 'NN')]	[('top', 'JJ'), ('i', 'FW'), ('see', 'VB'), ('the', 'DT'), ('balloon', 'NN')]	ASU-T104_ExpBlock2-TrunkSlide.txt
PA:	move it over	['move', 'it', 'over']	['move', 'it', 'over']	[('move', 'NN'), ('it', 'PRP'), ('over', 'IN')]	[('move', 'NN'), ('it', 'PRP'), ('over', 'IN')]	[('move', 'VB'), ('it', 'PRP'), ('over', 'IN')]	[('move', 'VB'), ('it', 'PRP'), ('over', 'IN')]	ASU-T104_ExpBlock2-TrunkSlide.txt
PC:	i see the balloon	['i', 'see', 'the', 'balloon']	['i', 'see', 'the', 'balloon']	[('i', 'NN'), ('see', 'VBP'), ('the', 'DT'), ('balloon', 'NN')]	[('i', 'NN'), ('see', 'VBP'), ('the', 'DT'), ('balloon', 'NN')]	[('i', 'LS'), ('see', 'VB'), ('the', 'DT'), ('balloon', 'NN')]	[('i', 'LS'), ('see', 'VB'), ('the', 'DT'), ('balloon', 'NN')]	ASU-T104_ExpBlock2-TrunkSlide.txt
PA:	i can't i can't see the balloon	['i', 'can', 'not', 'i', 'can', 'not', 'see', 'the', 'balloon']	['i', 'can', 'not', 'i', 'can', 'not', 'see', 'the', 'balloon']	[('i', 'NN'), ('can', 'MD'), ('not', 'RB'), ('i', 'VB'), ('can', 'MD'), ('not', 'RB'), ('see', 'VB'), ('the', 'DT'), ('balloon', 'NN')]	[('i', 'NN'), ('can', 'MD'), ('not', 'RB'), ('i', 'VB'), ('can', 'MD'), ('not', 'RB'), ('see', 'VB'), ('the', 'DT'), ('balloon', 'NN')]	[('i', 'LS'), ('can', 'MD'), ('not', 'RB'), ('i', 'FW'), ('can', 'MD'), ('not', 'RB'), ('see', 'VB'), ('the', 'DT'), ('balloon', 'NN')]	[('i', 'LS'), ('can', 'MD'), ('not', 'RB'), ('i', 'FW'), ('can', 'MD'), ('not', 'RB'), ('see', 'VB'), ('the', 'DT'), ('balloon', 'NN')]	ASU-T104_ExpBlock2-TrunkSlide.txt
PC:	move your screen a little bit	['move', 'your', 'screen', 'a', 'little', 'bit']	['move', 'your', 'screen', 'a', 'little', 'bit']	[('move', 'VB'), ('your', 'PRP$'), ('screen', 'NN'), ('a', 'DT'), ('little', 'JJ'), ('bit', 'NN')]	[('move', 'VB'), ('your', 'PRP$'), ('screen', 'NN'), ('a', 'DT'), ('little', 'JJ'), ('bit', 'NN')]	[('move', 'VB'), ('your', 'PRP$'), ('screen', 'NN'), ('a', 'DT'), ('little', 'JJ'), ('bit', 'NN')]	[('move', 'VB'), ('your', 'PRP$'), ('screen', 'NN'), ('a', 'DT'), ('little', 'JJ'), ('bit', 'NN')]	ASU-T104_ExpBlock2-TrunkSlide.txt
PA:	i can't i don't have access to my mouse	['i', 'can', 'not', 'i', 'do', 'not', 'have', 'access', 'to', 'my', 'mouse']	['i', 'can', 'not', 'i', 'do', 'not', 'have', 'access', 'to', 'my', 'mouse']	[('i', 'NN'), ('can', 'MD'), ('not', 'RB'), ('i', 'VB'), ('do', 'VBP'), ('not', 'RB'), ('have', 'VB'), ('access', 'NN'), ('to', 'TO'), ('my', 'PRP$'), ('mouse', 'NN')]	[('i', 'NN'), ('can', 'MD'), ('not', 'RB'), ('i', 'VB'), ('do', 'VBP'), ('not', 'RB'), ('have', 'VB'), ('access', 'NN'), ('to', 'TO'), ('my', 'PRP$'), ('mouse', 'NN')]	[('i', 'LS'), ('can', 'MD'), ('not', 'RB'), ('i', 'FW'), ('do', 'VBP'), ('not', 'RB'), ('have', 'VB'), ('access', 'NN'), ('to', 'TO'), ('my', 'PRP$'), ('mouse', 'NN')]	[('i', 'LS'), ('can', 'MD'), ('not', 'RB'), ('i', 'FW'), ('do', 'VBP'), ('not', 'RB'), ('have', 'VB'), ('access', 'NN'), ('to', 'TO'), ('my', 'PRP$'), ('mouse', 'NN')]	ASU-T104_ExpBlock2-TrunkSlide.txt
PC:	 okay okay	['okay', 'okay']	['okay', 'okay']	[('okay', 'NN'), ('okay', 'NN')]	[('okay', 'NN'), ('okay', 'NN')]	[('okay', 'JJ'), ('okay', 'JJ')]	[('okay', 'JJ'), ('okay', 'JJ')]	ASU-T104_ExpBlock2-TrunkSlide.txt
PA:	like i still move your screen	['like', 'i', 'still', 'move', 'your', 'screen']	['like', 'i', 'still', 'move', 'your', 'screen']	[('like', 'IN'), ('i', 'NN'), ('still', 'RB'), ('move', 'VB'), ('your', 'PRP$'), ('screen', 'NN')]	[('like', 'IN'), ('i', 'NN'), ('still', 'RB'), ('move', 'VB'), ('your', 'PRP$'), ('screen', 'NN')]	[('like', 'IN'), ('i', 'FW'), ('still', 'RB'), ('move', 'VB'), ('your', 'PRP$'), ('screen', 'NN')]	[('like', 'IN'), ('i', 'FW'), ('still', 'RB'), ('move', 'VB'), ('your', 'PRP$'), ('screen', 'NN')]	ASU-T104_ExpBlock2-TrunkSlide.txt
PC:	 shoot we're not supposed to i think the sc the balloon is like right where the trunk is it's like going like that	['shoot', 'we', 'are', 'not', 'supposed', 'to', 'i', 'think', 'the', 's', 'the', 'balloon', 'is', 'like', 'right', 'where', 'the', 'trunk', 'is', 'it', 'is', 'like', 'going', 'like', 'that']	['shoot', 'we', 'be', 'not', 'suppose', 'to', 'i', 'think', 'the', 's', 'the', 'balloon', 'be', 'like', 'right', 'where', 'the', 'trunk', 'be', 'it', 'be', 'like', 'go', 'like', 'that']	[('shoot', 'NN'), ('we', 'PRP'), ('are', 'VBP'), ('not', 'RB'), ('supposed', 'VBN'), ('to', 'TO'), ('i', 'VB'), ('think', 'VBP'), ('the', 'DT'), ('s', 'NN'), ('the', 'DT'), ('balloon', 'NN'), ('is', 'VBZ'), ('like', 'IN'), ('right', 'NN'), ('where', 'WRB'), ('the', 'DT'), ('trunk', 'NN'), ('is', 'VBZ'), ('it', 'PRP'), ('is', 'VBZ'), ('like', 'IN'), ('going', 'VBG'), ('like', 'IN'), ('that', 'DT')]	[('shoot', 'NN'), ('we', 'PRP'), ('be', 'VB'), ('not', 'RB'), ('suppose', 'JJ'), ('to', 'TO'), ('i', 'VB'), ('think', 'VBP'), ('the', 'DT'), ('s', 'NN'), ('the', 'DT'), ('balloon', 'NN'), ('be', 'VB'), ('like', 'IN'), ('right', 'JJ'), ('where', 'WRB'), ('the', 'DT'), ('trunk', 'NN'), ('be', 'VB'), ('it', 'PRP'), ('be', 'VB'), ('like', 'IN'), ('go', 'VBP'), ('like', 'IN'), ('that', 'DT')]	[('shoot', 'NN'), ('we', 'PRP'), ('are', 'VBP'), ('not', 'RB'), ('supposed', 'VBN'), ('to', 'TO'), ('i', 'FW'), ('think', 'VBP'), ('the', 'DT'), ('s', 'NNS'), ('the', 'DT'), ('balloon', 'NN'), ('is', 'VBZ'), ('like', 'IN'), ('right', 'NN'), ('where', 'WRB'), ('the', 'DT'), ('trunk', 'NN'), ('is', 'VBZ'), ('it', 'PRP'), ('is', 'VBZ'), ('like', 'IN'), ('going', 'VBG'), ('like', 'IN'), ('that', 'DT')]	[('shoot', 'NN'), ('we', 'PRP'), ('be', 'VB'), ('not', 'RB'), ('suppose', 'VB'), ('to', 'TO'), ('i', 'FW'), ('think', 'VBP'), ('the', 'DT'), ('s', 'NNS'), ('the', 'DT'), ('balloon', 'NN'), ('be', 'VB'), ('like', 'IN'), ('right', 'NN'), ('where', 'WRB'), ('the', 'DT'), ('trunk', 'NN'), ('be', 'VB'), ('it', 'PRP'), ('be', 'VB'), ('like', 'IN'), ('go', 'VB'), ('like', 'IN'), ('that', 'DT')]	ASU-T104_ExpBlock2-TrunkSlide.txt
PA:	i see it but like i	['i', 'see', 'it', 'but', 'like', 'i']	['i', 'see', 'it', 'but', 'like', 'i']	[('i', 'NN'), ('see', 'VBP'), ('it', 'PRP'), ('but', 'CC'), ('like', 'IN'), ('i', 'NN')]	[('i', 'NN'), ('see', 'VBP'), ('it', 'PRP'), ('but', 'CC'), ('like', 'IN'), ('i', 'NN')]	[('i', 'LS'), ('see', 'VB'), ('it', 'PRP'), ('but', 'CC'), ('like', 'IN'), ('i', 'FW')]	[('i', 'LS'), ('see', 'VB'), ('it', 'PRP'), ('but', 'CC'), ('like', 'IN'), ('i', 'FW')]	ASU-T104_ExpBlock2-TrunkSlide.txt
PB:	 okay i see it	['okay', 'i', 'see', 'it']	['okay', 'i', 'see', 'it']	[('okay', 'NN'), ('i', 'NN'), ('see', 'VBP'), ('it', 'PRP')]	[('okay', 'NN'), ('i', 'NN'), ('see', 'VBP'), ('it', 'PRP')]	[('okay', 'JJ'), ('i', 'FW'), ('see', 'VB'), ('it', 'PRP')]	[('okay', 'JJ'), ('i', 'FW'), ('see', 'VB'), ('it', 'PRP')]	ASU-T104_ExpBlock2-TrunkSlide.txt
PA:	 now i see it okay	['now', 'i', 'see', 'it', 'okay']	['now', 'i', 'see', 'it', 'okay']	[('now', 'RB'), ('i', 'VBZ'), ('see', 'VBP'), ('it', 'PRP'), ('okay', 'VB')]	[('now', 'RB'), ('i', 'VBZ'), ('see', 'VBP'), ('it', 'PRP'), ('okay', 'VB')]	[('now', 'RB'), ('i', 'FW'), ('see', 'VB'), ('it', 'PRP'), ('okay', 'JJ')]	[('now', 'RB'), ('i', 'FW'), ('see', 'VB'), ('it', 'PRP'), ('okay', 'JJ')]	ASU-T104_ExpBlock2-TrunkSlide.txt
PC:	okay so maybe if i just do this 	['okay', 'so', 'maybe', 'if', 'i', 'just', 'do', 'this']	['okay', 'so', 'maybe', 'if', 'i', 'just', 'do', 'this']	[('okay', 'NNS'), ('so', 'RB'), ('maybe', 'RB'), ('if', 'IN'), ('i', 'JJ'), ('just', 'RB'), ('do', 'VBP'), ('this', 'DT')]	[('okay', 'NNS'), ('so', 'RB'), ('maybe', 'RB'), ('if', 'IN'), ('i', 'JJ'), ('just', 'RB'), ('do', 'VBP'), ('this', 'DT')]	[('okay', 'JJ'), ('so', 'IN'), ('maybe', 'RB'), ('if', 'IN'), ('i', 'FW'), ('just', 'RB'), ('do', 'VB'), ('this', 'DT')]	[('okay', 'JJ'), ('so', 'IN'), ('maybe', 'RB'), ('if', 'IN'), ('i', 'FW'), ('just', 'RB'), ('do', 'VB'), ('this', 'DT')]	ASU-T104_ExpBlock2-TrunkSlide.txt
PA:	you're gonna have to put an anchor	['you', 'are', 'on', 'na', 'have', 'to', 'put', 'an', 'anchor']	['you', 'be', 'on', 'na', 'have', 'to', 'put', 'an', 'anchor']	[('you', 'PRP'), ('are', 'VBP'), ('on', 'IN'), ('na', 'NNS'), ('have', 'VBP'), ('to', 'TO'), ('put', 'VB'), ('an', 'DT'), ('anchor', 'NN')]	[('you', 'PRP'), ('be', 'VB'), ('on', 'IN'), ('na', 'NNS'), ('have', 'VBP'), ('to', 'TO'), ('put', 'VB'), ('an', 'DT'), ('anchor', 'NN')]	[('you', 'PRP'), ('are', 'VBP'), ('on', 'IN'), ('na', 'TO'), ('have', 'VB'), ('to', 'TO'), ('put', 'VB'), ('an', 'DT'), ('anchor', 'NN')]	[('you', 'PRP'), ('be', 'VB'), ('on', 'IN'), ('na', 'TO'), ('have', 'VB'), ('to', 'TO'), ('put', 'VB'), ('an', 'DT'), ('anchor', 'NN')]	ASU-T104_ExpBlock2-TrunkSlide.txt
PC:	yeah an anchor	['yeah', 'an', 'anchor']	['yeah', 'an', 'anchor']	[('yeah', 'UH'), ('an', 'DT'), ('anchor', 'NN')]	[('yeah', 'UH'), ('an', 'DT'), ('anchor', 'NN')]	[('yeah', 'VB'), ('an', 'DT'), ('anchor', 'NN')]	[('yeah', 'VB'), ('an', 'DT'), ('anchor', 'NN')]	ASU-T104_ExpBlock2-TrunkSlide.txt
PA:	well like no like on the trunk itself	['well', 'like', 'no', 'like', 'on', 'the', 'trunk', 'itself']	['well', 'like', 'no', 'like', 'on', 'the', 'trunk', 'itself']	[('well', 'RB'), ('like', 'IN'), ('no', 'DT'), ('like', 'IN'), ('on', 'IN'), ('the', 'DT'), ('trunk', 'NN'), ('itself', 'PRP')]	[('well', 'RB'), ('like', 'IN'), ('no', 'DT'), ('like', 'IN'), ('on', 'IN'), ('the', 'DT'), ('trunk', 'NN'), ('itself', 'PRP')]	[('well', 'RB'), ('like', 'IN'), ('no', 'DT'), ('like', 'IN'), ('on', 'IN'), ('the', 'DT'), ('trunk', 'NN'), ('itself', 'PRP')]	[('well', 'RB'), ('like', 'IN'), ('no', 'DT'), ('like', 'IN'), ('on', 'IN'), ('the', 'DT'), ('trunk', 'NN'), ('itself', 'PRP')]	ASU-T104_ExpBlock2-TrunkSlide.txt
PC:	 okay  probably delete this   and then do that	['okay', 'probably', 'delete', 'this', 'and', 'then', 'do', 'that']	['okay', 'probably', 'delete', 'this', 'and', 'then', 'do', 'that']	[('okay', 'NN'), ('probably', 'RB'), ('delete', 'VB'), ('this', 'DT'), ('and', 'CC'), ('then', 'RB'), ('do', 'VBP'), ('that', 'IN')]	[('okay', 'NN'), ('probably', 'RB'), ('delete', 'VB'), ('this', 'DT'), ('and', 'CC'), ('then', 'RB'), ('do', 'VBP'), ('that', 'IN')]	[('okay', 'JJ'), ('probably', 'RB'), ('delete', 'VB'), ('this', 'DT'), ('and', 'CC'), ('then', 'RB'), ('do', 'VBP'), ('that', 'DT')]	[('okay', 'JJ'), ('probably', 'RB'), ('delete', 'VB'), ('this', 'DT'), ('and', 'CC'), ('then', 'RB'), ('do', 'VBP'), ('that', 'DT')]	ASU-T104_ExpBlock2-TrunkSlide.txt
PA:	no 'cause that's gonna fall like that you have to have two anchors   to that'd be kind of cool too	['no', 'because', 'that', 'is', 'on', 'na', 'fall', 'like', 'that', 'you', 'have', 'to', 'have', 'two', 'anchors', 'to', 'that', 'had', 'be', 'kind', 'of', 'cool', 'too']	['no', 'because', 'that', 'be', 'on', 'na', 'fall', 'like', 'that', 'you', 'have', 'to', 'have', 'two', 'anchor', 'to', 'that', 'have', 'be', 'kind', 'of', 'cool', 'too']	[('no', 'DT'), ('because', 'IN'), ('that', 'DT'), ('is', 'VBZ'), ('on', 'IN'), ('na', 'JJ'), ('fall', 'NN'), ('like', 'IN'), ('that', 'DT'), ('you', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('have', 'VB'), ('two', 'CD'), ('anchors', 'NNS'), ('to', 'TO'), ('that', 'DT'), ('had', 'VBD'), ('be', 'VB'), ('kind', 'NN'), ('of', 'IN'), ('cool', 'NN'), ('too', 'RB')]	[('no', 'DT'), ('because', 'IN'), ('that', 'DT'), ('be', 'VB'), ('on', 'IN'), ('na', 'JJ'), ('fall', 'NN'), ('like', 'IN'), ('that', 'DT'), ('you', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('have', 'VB'), ('two', 'CD'), ('anchor', 'NN'), ('to', 'TO'), ('that', 'DT'), ('have', 'VBP'), ('be', 'VB'), ('kind', 'NN'), ('of', 'IN'), ('cool', 'NN'), ('too', 'RB')]	[('no', 'DT'), ('because', 'IN'), ('that', 'DT'), ('is', 'VBZ'), ('on', 'IN'), ('na', 'TO'), ('fall', 'VB'), ('like', 'IN'), ('that', 'DT'), ('you', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('have', 'VB'), ('two', 'CD'), ('anchors', 'NNS'), ('to', 'TO'), ('that', 'DT'), ('had', 'VBD'), ('be', 'VB'), ('kind', 'NN'), ('of', 'IN'), ('cool', 'JJ'), ('too', 'RB')]	[('no', 'DT'), ('because', 'IN'), ('that', 'DT'), ('be', 'VB'), ('on', 'IN'), ('na', 'TO'), ('fall', 'VB'), ('like', 'IN'), ('that', 'DT'), ('you', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('have', 'VB'), ('two', 'CD'), ('anchor', 'NN'), ('to', 'TO'), ('that', 'DT'), ('have', 'VBP'), ('be', 'VB'), ('kind', 'NN'), ('of', 'IN'), ('cool', 'JJ'), ('too', 'RB')]	ASU-T104_ExpBlock2-TrunkSlide.txt
